"district","year","demand","supply","supply_dir","aug_supply","short","short_dir","aug_supply_pct_dem","short_pct_dem","short_dir_pct_dem"
"01",1970,5683.9999,6016.3489,1780,4236.3489,57,3903.9999,74.531,1.003,68.684
"01",1971,461863.0002,472874.828,164813.2215,308061.6065,1772.9098,297049.7787,66.7,0.384,64.316
"01",1972,466513.0001,478521.7916,168349.4972,310172.2944,1196.2465,298163.5031,66.487,0.256,63.913
"01",1973,432114.9977,445028.0385,146854.0537,298173.9848,1621.7293,285260.944,69.003,0.375,66.015
"01",1974,574642.9988,567105.7052,207593.5076,359512.1976,23475.1771,367049.4912,62.563,4.085,63.874
"01",1975,437548.0032,449057.4375,155412.7643,293644.6732,1125.0035,282135.2389,67.111,0.257,64.481
"01",1976,436772.0061,453437.1409,124685.8768,328751.2641,1093.0078,312086.1293,75.268,0.25,71.453
"01",1977,470275.9994,425184.0837,122102.668,303081.4157,56568.7719,348173.3324,64.448,12.029,74.036
"01",1978,490234.0013,491571.1159,166218.8582,325352.2577,12620.8804,324015.1441,66.367,2.574,66.094
"01",1979,426795.0001,439911.2602,145137.1704,294774.0898,1114.2146,281657.8297,69.067,0.261,65.994
"01",1980,514793.0019,522785.3614,175496.1822,347289.1792,6283.6618,339296.8197,67.462,1.221,65.909
"01",1981,422206.9972,438437.079,120377.2262,318059.8528,1294.0046,301829.771,75.333,0.306,71.489
"01",1982,409738.9985,420905.5083,155448.4871,265457.0212,976.2442,254290.5114,64.787,0.238,62.062
"01",1983,419563.0053,421902.775,152486.9772,269415.7978,9612.9969,267076.0281,64.213,2.291,63.656
"01",1984,507336.9958,514814.802,179540.9941,335273.8079,8850.2441,327796.0017,66.085,1.744,64.611
"01",1985,472267.9994,484660.9404,178049.9917,306610.9487,1329.0082,294218.0077,64.923,0.281,62.299
"01",1986,499755.9938,515036.983,172931.4792,342105.5038,1263.7674,326824.5146,68.455,0.253,65.397
"01",1987,453971.0002,467286.3099,152598.018,314688.2919,1174.6173,301372.9822,69.319,0.259,66.386
"01",1988,529652.001,537590.3565,195064.1581,342526.1984,6550.4197,334587.8429,64.67,1.237,63.171
"01",1989,487093.0015,498371.7585,167540.0868,330831.6717,2944.0253,319552.9148,67.92,0.604,65.604
"01",1990,448756.0006,460124.697,167212.9936,292911.7034,1191.6222,281543.007,65.272,0.266,62.739
"01",1991,510666.0022,524113.9051,190975.48,333138.4251,1203.6213,319690.5223,65.236,0.236,62.603
"01",1992,530410.0025,517496.1434,192933.3384,324562.805,28049.2937,337476.6641,61.191,5.288,63.626
"01",1993,458890.9973,470535.2347,175882.9477,294652.287,978.445,283008.0496,64.21,0.213,61.672
"01",1994,485712.9973,468399.2937,136416.4108,331982.8829,35027.656,349296.5865,68.35,7.212,71.914
"01",1995,360879.9957,370141.464,127646.9757,242494.4883,1504.8768,233233.02,67.195,0.417,64.629
"01",1996,461282.0045,474579.2316,176436.3773,298142.8543,1057.0218,284845.6274,64.634,0.229,61.751
"01",1997,435841.9932,449076.4904,157463.9935,291612.4969,838.6013,278377.9997,66.908,0.192,63.871
"01",1998,493131.0001,504274.3834,180458.19,323816.1934,5213.9693,312672.8101,65.665,1.057,63.406
"01",1999,409675.9993,414966.891,151824.084,263142.807,7138.296,257851.9153,64.232,1.742,62.94
"01",2000,592329.0042,545195.0308,203934.133,341260.8978,63195.3008,388394.8727,57.613,10.669,65.571
"01",2001,507726.0028,504303.0252,181651.2188,322651.8064,18588.458,326074.784,63.548,3.661,64.223
"01",2002,542642.0003,426416.6487,133319.7093,293096.9394,122597.2121,409322.291,54.013,22.593,75.431
"01",2003,510640.0019,513715.9667,179474.7464,334241.2203,11525.111,331165.2555,65.455,2.257,64.853
"01",2004,499906.9988,502321.7189,184954.3003,317367.4186,12408.2982,314952.6986,63.485,2.482,63.002
"01",2005,461943.9946,454808.0611,154375.4112,300432.6499,18461.1994,307568.5846,65.037,3.996,66.581
"01",2006,471553.9983,428929.9093,127100.8789,301829.0304,56390.5133,344453.1194,64.007,11.958,73.046
"01",2007,487354.0015,495412.1854,174806.2979,320605.8875,5179.0278,312547.7036,65.785,1.063,64.132
"01",2008,411299.0001,419907.8162,142826.212,277081.6042,1997.801,268472.7881,67.367,0.486,65.274
"01",2009,350111.0019,358524.398,123855.0937,234669.3043,899.2445,226255.9082,67.027,0.257,64.624
"01",2010,443560.9986,452709.8914,147306.2376,305403.6538,3264.3436,296254.761,68.853,0.736,66.79
"01",2011,413455.0024,424863.2119,140473.0574,284390.1545,1069.6012,272981.9452,68.784,0.259,66.025
"01",2012,537767.0108,413860.4164,113988.8024,299871.614,129731.8273,423778.2084,55.762,24.124,78.803
"01",2013,0,0,0,0,0,0,0,0,0
"02",1970,11058.59,11964.7865,800.0003,11164.7862,4.0943,6701.9998,100.96,0.037,60.604
"02",1971,425641.1592,431216.0226,25692.0043,405524.0183,9110.2159,353509.9949,95.274,2.14,83.054
"02",1972,430609.1578,431100.3373,28395.225,402705.1123,12194.6557,355774.7727,93.52,2.832,82.621
"02",1973,431110.1583,438520.3935,26939.8211,411580.5724,4992.7562,357731.1771,95.47,1.158,82.979
"02",1974,473878.1596,473292.6588,30904.3355,442388.3233,12910.3414,396534.6641,93.355,2.724,83.679
"02",1975,381673.158,389140.594,24923.3864,364217.2076,3802.2133,310310.6115,95.426,0.996,81.303
"02",1976,424315.1593,421773.2759,27619.8217,394153.4542,15077.4475,350256.1777,92.892,3.553,82.546
"02",1977,460854.1656,445490.5159,30804.5669,414685.949,26608.0386,383610.4387,89.982,5.774,83.239
"02",1978,395490.1612,386454.6694,28732.0916,357722.5778,17356.4478,320318.9097,90.45,4.389,80.993
"02",1979,396432.1556,401414.1951,26455.573,374958.6221,5515.3975,323537.4227,94.583,1.391,81.612
"02",1980,482112.1561,486110.2586,31448.9999,454661.2587,9293.7528,404223.9961,94.306,1.928,83.844
"02",1981,434458.1566,427567.569,32275.939,395291.63,20864.8387,355743.0575,90.985,4.802,81.882
"02",1982,387881.1581,386811.0378,27249.1379,359561.8999,10132.2963,314192.8604,92.699,2.612,81.002
"02",1983,367449.1598,375005.4029,25072.1375,349933.2654,1245.0374,295937.8622,95.233,0.339,80.538
"02",1984,426725.1619,436185.4693,28303.4832,407881.9861,8e-04,351982.5186,95.584,0,82.485
"02",1985,450248.1608,454606.1938,28997.6992,425608.4946,7220.569,374811.3015,94.528,1.604,83.245
"02",1986,468880.1621,473760.5062,29882.7653,443877.7409,6795.2119,392558.2368,94.668,1.449,83.723
"02",1987,467024.1613,470959.5533,28632.5635,442326.9898,9587.6358,391952.4377,94.712,2.053,83.926
"02",1988,474025.1616,474780.5857,32191.2565,442589.3292,11619.5883,395394.7451,93.368,2.451,83.412
"02",1989,418216.1614,416886.8896,27568.5107,389318.3789,13503.1706,344208.4906,93.09,3.229,82.304
"02",1990,465658.1606,465108.6122,31317.5057,433791.1065,12414.182,387901.4948,93.157,2.666,83.302
"02",1991,417136.161,419192.7564,27087.9057,392104.8507,9073.1391,343609.0953,93.999,2.175,82.373
"02",1992,455198.1613,456076.8667,31748.1895,424328.6772,11687.4376,377010.8119,93.218,2.568,82.823
"02",1993,416391.1603,420615.6144,27899.1896,392716.4248,9115.1684,342052.8107,94.314,2.189,82.147
"02",1994,526050.1586,519260.0747,35005.3868,484254.6879,21447.0789,444605.6117,92.055,4.077,84.518
"02",1995,366953.1624,372093.398,23109.5051,348983.8929,4920.0528,297404.4972,95.103,1.341,81.047
"02",1996,446657.1627,452972.8711,29708.3171,423264.554,6501.9065,370509.6856,94.763,1.456,82.952
"02",1997,397265.1598,407274.4671,23889.8835,383384.5836,1586.5141,326936.1162,96.506,0.399,82.297
"02",1998,473767.1586,480473.8048,29415.7321,451058.0727,5892.2915,397912.2664,95.207,1.244,83.989
"02",1999,391061.1565,401710.8288,24171.821,377539.0078,186.6111,320450.1754,96.542,0.048,81.944
"02",2000,515094.1574,507938.2989,34833.2945,473105.0044,20779.1852,433821.7029,91.848,4.034,84.222
"02",2001,425108.1574,426791.4437,28875.8214,397915.6223,12071.0916,349793.1761,93.603,2.84,82.283
"02",2002,454482.1624,408902.1327,26541.9797,382360.153,53874.2083,381501.0227,84.131,11.854,83.942
"02",2003,477719.1608,467231.7089,33311.527,433920.1819,20223.4723,397968.4742,90.832,4.233,83.306
"02",2004,424407.161,422518.2723,28280.3668,394237.9055,12212.7917,349687.6341,92.891,2.878,82.394
"02",2005,458952.1594,450635.4307,31022.1378,419613.2929,17262.2306,381490.8617,91.429,3.761,83.122
"02",2006,556264.1635,507733.7486,38153.6746,469580.074,55341.2846,471671.3289,84.417,9.949,84.793
"02",2007,471517.1583,473380.1407,30970.6428,442409.4979,9363.8568,394107.3555,93.827,1.986,83.583
"02",2008,435500.1587,433773.1448,29385.2827,404387.8621,14462.5531,359675.7159,92.856,3.321,82.589
"02",2009,387937.158,393386.4618,25162.1152,368224.3466,4789.3631,316335.8829,94.919,1.235,81.543
"02",2010,450596.1597,450161.5109,31007.1893,419154.3216,14129.3502,373149.8108,93.022,3.136,82.812
"02",2011,463128.157,466007.5376,29849.6158,436157.9218,6204.9448,386839.3811,94.177,1.34,83.528
"02",2012,533407.1625,466040.4838,32729.9772,433310.5066,76315.7145,454238.0252,81.234,14.307,85.158
"02",2013,4235.1,4233.5285,60.0002,4173.5283,43,351.9998,98.546,1.015,8.311
"04",1970,5542.8017,5789.883,995,4794.883,0,2003,86.506,0,36.137
"04",1971,194763.3322,204211.7374,47408.605,156803.1324,1697.3065,116036.4647,80.51,0.871,59.578
"04",1972,200259.6073,192153.495,46304.7841,145848.7109,8346.9905,119685.9572,72.83,4.168,59.765
"04",1973,202216.9433,197627.4313,49932.3075,147695.1238,2507.645,117030.6926,73.038,1.24,57.874
"04",1974,210798.5507,210888.0656,50264.062,160624.0036,3753.1277,125038.9384,76.198,1.78,59.317
"04",1975,177412.8929,179546.5307,41759.3353,137787.1954,2126.8332,101729.6999,77.665,1.199,57.341
"04",1976,192340.3555,193494.8602,45547.4189,147947.4413,2806.4412,114426.1921,76.92,1.459,59.492
"04",1977,196903.4994,183899.0308,43342.0225,140557.0083,16761.6525,119236.9778,71.384,8.513,60.556
"04",1978,195141.1693,192312.5706,45223.3449,147089.2257,4864.6763,115546.2889,75.376,2.493,59.212
"04",1979,165382.0422,164537.8689,42322.3314,122215.5375,1865.1892,88741.7319,73.899,1.128,53.659
"04",1980,208207.0096,202366.2907,54392.149,147974.1417,4135.0696,121226.0847,71.071,1.986,58.224
"04",1981,189254.1717,178894.4699,42294.3535,136600.1164,8504.6197,112696.6464,72.178,4.494,59.548
"04",1982,164546.9604,163550.417,39824.6093,123725.8077,799.4092,91046.0363,75.192,0.486,55.331
"04",1983,168892.1791,170189.6851,41626.7817,128562.9034,1671.8852,95243.0714,76.121,0.99,56.393
"04",1984,188497.6,192260.8644,49124.9505,143135.9139,570.7565,107109.0192,75.935,0.303,56.822
"04",1985,194770.0623,199930.8531,49916.2187,150014.6344,2197.8386,114399.7139,77.021,1.128,58.736
"04",1986,202820.0212,205645.7662,52195.9462,153449.82,1614.8374,116707.1632,75.658,0.796,57.542
"04",1987,208422.1048,202832.1837,48738.6438,154093.5399,6294.4159,125361.6716,73.933,3.02,60.148
"04",1988,203680.3152,202775.2818,49460.2824,153314.9994,1466.4624,119866.6219,75.272,0.72,58.85
"04",1989,172835.2353,170837.17,37574.4444,133262.7256,5297.3599,101678.0017,77.104,3.065,58.829
"04",1990,194601.2691,195599.1937,51873.8316,143725.3621,3026.6562,107769.0809,73.856,1.555,55.379
"04",1991,180340.7919,182703.2826,45194.9197,137508.3629,2497.4472,101693.8354,76.249,1.385,56.39
"04",1992,167475.7702,167506.7735,39461.4555,128045.318,5274.5017,96020.6845,76.456,3.149,57.334
"04",1993,179032.8573,179405.4352,42717.1047,136688.3305,2526.0416,101918.9631,76.348,1.411,56.928
"04",1994,192842.2626,187673.8484,44655.4476,143018.4008,10062.1353,115517.2288,74.163,5.218,59.902
"04",1995,160947.6701,159971.8397,37517.3446,122454.4951,2795.7789,89102.5907,76.083,1.737,55.361
"04",1996,191388.3837,191981.3218,45391.7622,146589.5596,3052.2168,111801.2715,76.593,1.595,58.416
"04",1997,165076.843,164901.1409,41880.2704,123020.8705,780.62,89136.8631,74.523,0.473,53.997
"04",1998,201556.1579,194405.594,51995.8155,142409.7785,2468.8509,116340.9209,70.655,1.225,57.721
"04",1999,164412.2976,162620.4299,42473.3319,120147.098,929.084,87888.6693,73.077,0.565,53.456
"04",2000,199016.8204,194402.8575,41262.6674,153140.1901,7123.276,122460.767,76.948,3.579,61.533
"04",2001,174957.0114,163356.5058,36848.4693,126508.0365,12764.6908,103901.6768,72.308,7.296,59.387
"04",2002,185717.3294,157174.725,29276.2725,127898.4525,29933.3236,123876.3295,68.867,16.118,66.702
"04",2003,190966.9787,177949.0045,48542.1009,129406.9036,13345.7086,109026.7335,67.764,6.988,57.092
"04",2004,176960.9868,172860.4809,48866.9291,123993.5518,6965.8978,95641.9331,70.068,3.936,54.047
"04",2005,181768.9973,175757.0147,46857.1597,128899.855,7644.8213,100506.2925,70.914,4.206,55.293
"04",2006,212622.7395,170672.5046,44104.7913,126567.7133,42194.841,135449.2618,59.527,19.845,63.704
"04",2007,198732.4444,169474.3536,48289.8548,121184.4988,26886.2575,114404.9073,60.979,13.529,57.567
"04",2008,177078.0034,163730.773,44095.7908,119634.9822,15863.6358,100116.3324,67.561,8.959,56.538
"04",2009,161323.0095,156472.6894,39095.7608,117376.9286,4871.4232,86392.9098,72.759,3.02,53.553
"04",2010,191942.7344,185775.6499,47376.0583,138399.5916,8924.2533,110865.0743,72.105,4.649,57.759
"04",2011,193823.9332,189822.9742,50095.4011,139727.5731,5553.3037,109961.5394,72.09,2.865,56.733
"04",2012,211099.2386,182089.676,35533.0934,146556.5826,32985.8915,143001.5522,69.425,15.626,67.741
"04",2013,2880.3199,2871.7466,89,2782.7466,19.8787,166,96.612,0.69,5.763
"05",1970,5201.3698,5362.044,2533,2829.044,0,957.9999,54.39,0,18.418
"05",1971,156915.0084,149125.9484,59295.4637,89830.4847,8651.9369,75285.6374,57.248,5.514,47.979
"05",1972,157679.0273,140372.4866,53902.2753,86470.2113,18063.5117,81637.1264,54.839,11.456,51.774
"05",1973,138655.7336,138832.42,54456.2075,84376.2125,10131.7455,62076.7936,60.853,7.307,44.77
"05",1974,157934.7797,140072.9882,57771.2682,82301.72,16974.1653,77810.5701,52.111,10.748,49.268
"05",1975,147098.5618,137992.2283,50735.7806,87256.4477,3454.7794,76022.3943,59.318,2.349,51.681
"05",1976,135239.9832,127144.436,48512.6051,78631.8309,9569.1398,65607.6199,58.142,7.076,48.512
"05",1977,145856.0649,119954.0964,46493.6985,73460.3979,26991.2098,78045.8004,50.365,18.505,53.509
"05",1978,139036.2008,131193.5034,55569.2179,75624.2855,7994.6885,61155.2409,54.392,5.75,43.985
"05",1979,134216.4193,129933.192,54151.0592,75782.1328,5907.8306,57676.5514,56.463,4.402,42.973
"05",1980,175441.9471,144734.4333,65631.8252,79102.6081,7883.7465,87421.3131,45.088,4.494,49.829
"05",1981,138153.4899,129384.6779,47508.4215,81876.2564,20315.4807,70268.4972,59.265,14.705,50.863
"05",1982,144620.8631,126285.6581,49262.1539,77023.5042,7662.4114,72623.7321,53.259,5.298,50.217
"05",1983,129918.4226,129838.1342,52669.4476,77168.6866,1480.0886,55408.9869,59.398,1.139,42.649
"05",1984,140740.4829,150243.1633,69103.2892,81139.8741,426.0188,49702.0671,57.652,0.303,35.315
"05",1985,153268.1308,149238.3648,60609.9535,88628.4113,5255.5046,70302.3688,57.826,3.429,45.869
"05",1986,150204.5702,147837.8568,65815.8895,82021.9673,4566.8335,62935.1119,54.607,3.04,41.9
"05",1987,142406.503,137190.3801,56779.4718,80410.9083,11167.7888,63737.4952,56.466,7.842,44.757
"05",1988,156839.7268,141398.4895,57314.0825,84084.407,16163.2408,77149.8355,53.612,10.306,49.19
"05",1989,134416.4447,138616.7558,55082.0833,83534.6725,7057.1155,57367.4087,62.146,5.25,42.679
"05",1990,147440.6358,139647.3987,60163.7617,79483.637,7027.5093,64888.2389,53.909,4.766,44.01
"05",1991,148602.6574,113849.3302,50867.0282,62982.302,6988.496,76045.8787,42.383,4.703,51.174
"05",1992,145298.5828,147019.0473,56745.5226,90273.5247,11874.0797,66164.2516,62.13,8.172,45.537
"05",1993,135024.4455,133292.1489,53237.9559,80054.193,1000.5715,59433.7543,59.289,0.741,44.017
"05",1994,162653.8107,149514.2381,59789.0157,89725.2224,13686.0543,80475.9864,55.163,8.414,49.477
"05",1995,118301.1142,111969.2165,45506.961,66462.2555,4295.1225,50196.5078,56.181,3.631,42.431
"05",1996,151568.5502,147417.7058,56918.9639,90498.7419,6377.7832,72318.1003,59.708,4.208,47.713
"05",1997,132141.6079,124480.9682,49827.8316,74653.1366,2013.3564,59972.8706,56.495,1.524,45.385
"05",1998,156276.7344,150334.2926,59396.3882,90937.9044,6227.383,75258.6259,58.19,3.985,48.157
"05",1999,137093.4091,123834.2783,51309.2858,72524.9925,3162.4364,63422.8822,52.902,2.307,46.263
"05",2000,178110.2331,154057.9334,61782.697,92275.2364,15525.9677,95639.1562,51.808,8.717,53.697
"05",2001,141306.4795,130679.8107,49685.4173,80994.3934,15466.912,72872.79,57.318,10.946,51.571
"05",2002,146197.6521,102127.4586,43800.84,58326.6186,32594.914,80009.8376,39.896,22.295,54.727
"05",2003,148382.0754,134442.9887,61372.972,73070.0167,14300.9628,64955.2946,49.245,9.638,43.776
"05",2004,131778.2298,124469.7384,55212.4604,69257.278,7948.261,54176.9607,52.556,6.032,41.112
"05",2005,162555.4228,136460.3669,60921.7826,75538.5843,11561.6365,79303.8314,46.469,7.112,48.786
"05",2006,173056.1919,144615.8139,60015.901,84599.9129,30334.8655,91006.7986,48.886,17.529,52.588
"05",2007,161416.2168,146816.8785,63693.8809,83122.9976,16906.9915,76497.6451,51.496,10.474,47.392
"05",2008,141287.925,136498.0255,52217.4709,84280.5546,16891.1514,67931.5304,59.652,11.955,48.08
"05",2009,130314.5434,123587.5856,49050.5106,74537.075,8484.952,58996.2565,57.198,6.511,45.272
"05",2010,142814.1761,140016.0361,59877.5786,80138.4575,10799.3035,61292.7888,56.114,7.562,42.918
"05",2011,162190.2468,154586.0887,61146.1149,93439.9738,9777.0537,78872.3421,57.611,6.028,48.63
"05",2012,166401.6505,134402.9066,55207.3649,79195.5417,34059.4176,90745.9241,47.593,20.468,54.534
"05",2013,2489.8598,2529.9389,526,2003.9389,5.534,172,80.484,0.222,6.908
"06",1970,4433.84,4719.0923,2341,2378.0923,0,2174,53.635,0,49.032
"06",1971,122121.8156,116175.2197,50577.3497,65597.87,9498.8708,71842.5859,53.715,7.778,58.829
"06",1972,129882.398,103297.6253,42103.8898,61193.7355,20215.8297,88088.869,47.115,15.565,67.822
"06",1973,117440.848,106845.2956,44387.1718,62458.1238,12407.3947,73363.8375,53.183,10.565,62.469
"06",1974,134405.035,119935.4632,50368.3977,69567.0655,13000.4522,84483.9828,51.759,9.673,62.858
"06",1975,112202.1135,103827.317,43117.6765,60709.6405,9443.7558,69108.7594,54.107,8.417,61.593
"06",1976,110123.5464,99625.4722,38296.8364,61328.6358,12934.7983,71809.83,55.691,11.746,65.208
"06",1977,137774.9642,101249.8283,39882.4385,61367.3898,37702.8659,98575.1087,44.542,27.366,71.548
"06",1978,117719.6094,101934.3904,37468.3529,64466.0375,19170.7488,80427.9395,54.762,16.285,68.322
"06",1979,112414.5999,100201.4978,42872.3235,57329.1743,11860.19,69372.7084,50.998,10.55,61.711
"06",1980,145476.0498,114754.2945,45708.8881,69045.4064,23664.6382,100178.4544,47.462,16.267,68.863
"06",1981,134407.2024,93919.7316,32596.1409,61323.5907,42290.3321,101926.504,45.625,31.464,75.834
"06",1982,111897.8237,100352.0442,42526.7712,57825.273,9465.8758,69931.1725,51.677,8.459,62.496
"06",1983,105033.6861,99853.9042,42924.5869,56929.3173,6570.4276,62427.2192,54.201,6.256,59.435
"06",1984,122376.3314,117642.9253,52062.5513,65580.374,4655.1526,70420.9001,53.589,3.804,57.545
"06",1985,132694.9737,115375.7164,48940.5586,66435.1578,16454.4274,84088.6589,50.066,12.4,63.37
"06",1986,130128.7509,109793.9556,46739.5717,63054.3839,16652.2269,83122.2992,48.455,12.797,63.877
"06",1987,127019.154,109240.0426,41432.8566,67807.186,20457.6031,85319.1763,53.383,16.106,67.17
"06",1988,136886.2081,114378.5332,45000.3627,69378.1705,21957.0241,91618.9654,50.683,16.04,66.931
"06",1989,120405.3869,102324.0556,40214.5524,62109.5032,18759.3449,80581.7213,51.584,15.58,66.925
"06",1990,124477.4771,110337.0633,47020.5306,63316.5327,14628.3318,78308.2102,50.866,11.752,62.91
"06",1991,113459.8199,102399.4187,42075.7012,60323.7175,11413.8152,71628.0208,53.167,10.06,63.131
"06",1992,124975.1355,108540.6933,44560.8308,63979.8625,18074.2999,80172.4249,51.194,14.462,64.151
"06",1993,111910.8858,102692.6469,45121.016,57571.6309,4678.7824,67760.8233,51.444,4.181,60.549
"06",1994,144327.4762,116983.0618,47138.9276,69844.1342,27259.2078,97015.4211,48.393,18.887,67.219
"06",1995,100057.905,89248.6918,37775.9667,51472.7251,5348.0321,62021.8583,51.443,5.345,61.986
"06",1996,118111.0417,111541.1058,48038.0488,63503.057,8454.2948,70462.1148,53.766,7.158,59.658
"06",1997,100741.2136,98770.1606,42994.595,55775.5656,4012.0613,58528.4242,55.365,3.983,58.098
"06",1998,124355.5895,114780.3207,48059.5689,66720.7518,11523.7558,76083.1407,53.653,9.267,61.182
"06",1999,97795.9425,97089.0448,42432.2631,54656.7817,1846.3735,55423.6387,55.889,1.888,56.673
"06",2000,137925.7788,117499.4688,48119.8738,69379.595,22139.7219,90126.5934,50.302,16.052,65.344
"06",2001,118288.0139,105585.994,41476.2638,64109.7302,14943.3676,77155.8701,54.198,12.633,65.227
"06",2002,132307.9455,67701.5242,23499.5442,44201.98,65940.0294,110001.7924,33.408,49.838,83.141
"06",2003,132254.7981,106342.7396,44512.893,61829.8466,30294.3884,88309.7189,46.751,22.906,66.772
"06",2004,108090.3328,89550.4179,35377.2169,54173.201,20564.3982,73075.5699,50.118,19.025,67.606
"06",2005,126102.0508,97653.2076,39377.8511,58275.3565,28822.6022,86998.2379,46.213,22.857,68.99
"06",2006,153338.797,116600.3987,42224.6233,74375.7754,39901.9445,111070.1328,48.504,26.022,72.434
"06",2007,142020.1146,113016.858,46161.2845,66855.5735,27471.8249,96116.9501,47.075,19.344,67.678
"06",2008,127047.8529,103623.6451,44483.963,59139.6821,21319.8853,84770.0196,46.549,16.781,66.723
"06",2009,103203.8521,88539.3527,35888.9981,52650.3546,18596.735,68762.4008,51.016,18.019,66.628
"06",2010,131709.2799,105022.994,40060.1141,64962.8799,26640.378,91567.8859,49.323,20.227,69.523
"06",2011,123350.1752,111134.2884,43848.8182,67285.4702,13559.2123,79345.477,54.548,10.992,64.325
"06",2012,154353.7575,99960.3125,34628.1536,65332.1589,51185.5037,120165.0463,42.326,33.161,77.85
"06",2013,896.2123,656.3046,439,217.3046,181.7395,297.0323,24.247,20.279,33.143
"07",1970,4633.7801,4733.9557,44,4689.9557,0,776,101.212,0,16.747
"07",1971,80597.7007,79390.2009,2585.0002,76805.2007,1431.1201,28737.9999,95.295,1.776,35.656
"07",1972,79058.7007,74612.6938,2787,71825.6938,4514.1483,26997,90.851,5.71,34.148
"07",1973,73121.7016,72178.7009,2084,70094.7009,1076.9501,21763.0001,95.86,1.473,29.763
"07",1974,82237.7007,80646.0509,3099,77547.0509,1809.9612,29864,94.296,2.201,36.314
"07",1975,73365.7009,69881.6162,2191,67690.6162,3666.8832,21900.0006,92.265,4.998,29.85
"07",1976,70272.7004,66585.9516,1739,64846.9516,3738.5125,19259.0002,92.279,5.32,27.406
"07",1977,76892.7005,68909.4601,2345,66564.4601,8050.7427,25272.9999,86.568,10.47,32.868
"07",1978,80397.7011,73838.9193,2913.9999,70924.9194,6649.6536,28209,88.218,8.271,35.087
"07",1979,76196.7008,72601.6666,2499,70102.6666,3748.128,24423.0002,92.002,4.919,32.053
"07",1980,83965.7007,79664.9536,2825.9788,76838.9748,4504.4101,31865.0215,91.512,5.365,37.95
"07",1981,76203.7003,70153.9611,2199.975,67953.9861,6100.2507,24729.0248,89.174,8.005,32.451
"07",1982,74525.7006,69190.4718,2170,67020.4718,5410.6704,23081,89.929,7.26,30.971
"07",1983,74875.6997,74088.2603,2027.9999,72060.2604,960.3239,23573.0001,96.24,1.283,31.483
"07",1984,78261.701,78432.9375,2300.0001,76132.9374,22.5776,26687.0003,97.28,0.029,34.1
"07",1985,79844.7,78603.2301,2828.0001,75775.23,1452.9807,27741.9998,94.903,1.82,34.745
"07",1986,81997.7001,80492.0977,2606,77886.0977,1699.1281,30116.9999,94.986,2.072,36.729
"07",1987,70067.7006,69171.8225,1593,67578.8225,962.2677,19200.0001,96.448,1.373,27.402
"07",1988,80769.7004,74149.0862,2806,71343.0862,6702.8846,28688.9998,88.329,8.299,35.52
"07",1989,77499.7013,74534.5313,2446,72088.5313,3073.9466,25779,93.018,3.966,33.263
"07",1990,79805.7006,78449.7798,2817,75632.7798,1534.9029,27714.0003,94.771,1.923,34.727
"07",1991,75572.7009,74409.3445,2392,72017.3445,1406.5155,23906.0001,95.295,1.861,31.633
"07",1992,73430.701,69756.337,1958,67798.337,3757.8336,22198.0002,92.33,5.118,30.23
"07",1993,77786.7009,76584.6058,2668,73916.6058,1407.3101,25844.0003,95.025,1.809,33.224
"07",1994,76124.7005,71759.0502,2153,69606.0502,4418.6505,24697,91.437,5.804,32.443
"07",1995,72665.7009,72596.8417,1865.0001,70731.8416,220.4778,21526.0001,97.339,0.303,29.623
"07",1996,80767.6998,79363.3181,2426,76937.3181,1575.7253,29066.9998,95.258,1.951,35.988
"07",1997,75296.7006,75261.1918,2218,73043.1918,221.1435,23804,97.007,0.294,31.614
"07",1998,76207.7009,75250.2172,2508,72742.2172,1146.8915,24425.0003,95.453,1.505,32.051
"07",1999,74622.7006,74785.3846,2044,72741.3846,19.7669,23303.9999,97.479,0.026,31.229
"07",2000,82198.701,78379.017,2910,75469.017,3988.7995,30014.0004,91.813,4.853,36.514
"07",2001,79207.7003,77411.577,2794.9999,74616.5771,2047.9042,27138.0005,94.204,2.585,34.262
"07",2002,75341.7008,61911.7324,2162.3219,59749.4105,13447.5021,23904.6784,79.305,17.849,31.728
"07",2003,81796.7012,80865.1931,3018,77847.1931,1202.3558,29504.0003,95.172,1.47,36.07
"07",2004,69020.7003,67079.3743,1592,65487.3743,2019.8928,18153.9997,94.881,2.927,26.302
"07",2005,72137.7,69080.6706,1969,67111.6706,3126.5064,20894,93.033,4.334,28.964
"07",2006,86398.7007,79664.0907,3378.0001,76286.0906,6798.3786,33746.0002,88.295,7.869,39.058
"07",2007,82366.7008,80685.6921,3162,77523.6921,1946.8537,29930,94.12,2.364,36.338
"07",2008,81272.7008,79669.135,3005,76664.135,1727.4896,28993.0001,94.33,2.126,35.674
"07",2009,73522.7007,70970.2025,2285,68685.2025,2680.8608,21963,93.42,3.646,29.872
"07",2010,82125.7009,77683.3218,3165.0001,74518.3217,4604.5329,29686.0001,90.737,5.607,36.147
"07",2011,77798.7009,75575.7353,2297,73278.7353,2392.9792,26227.0002,94.19,3.076,33.711
"07",2012,78683.7009,68296.9105,2324,65972.9105,10453.522,27085.0002,83.846,13.285,34.423
"07",2013,4529.6701,4348.9912,5,4343.9912,181.3868,95,95.901,4.004,2.097
"08",1970,256,274.5729,240,34.5729,3,16,13.505,1.172,6.25
"08",1971,20317.69545,19288.97595,18958.48695,330.489,1088.5239,1359.2085,1.627,5.358,6.69
