"district","date","variable","value"
"69",1980-05-01,"eddi12",-0.435864591598511
"7",1980-05-01,"eddi12",-0.230200016498566
"70",1980-05-01,"eddi12",0.639173337391445
"71",1980-05-01,"eddi12",-0.271435929381329
"72",1980-05-01,"eddi12",0.680421269602246
"73",1980-05-01,"eddi12",0.547771831353505
"76",1980-05-01,"eddi12",-0.172659754753113
"77",1980-05-01,"eddi12",0.00640317797660828
"78",1980-05-01,"eddi12",-0.0271592934926351
"79",1980-05-01,"eddi12",0.0284829040368398
"8",1980-05-01,"eddi12",-0.759325576325258
"80",1980-05-01,"eddi12",-0.221959222446788
"9",1980-05-01,"eddi12",-0.367061293125153
"1",1980-06-01,"eddi12",-1.10719582123485
"10",1980-06-01,"eddi12",-0.611622929573059
"11",1980-06-01,"eddi12",0.13347216129303
"12",1980-06-01,"eddi12",-0.111960860399099
"13",1980-06-01,"eddi12",-0.0724351935916477
"14",1980-06-01,"eddi12",-0.455626181934191
"15",1980-06-01,"eddi12",-0.272400951385498
"16",1980-06-01,"eddi12",-0.115515033404032
"17",1980-06-01,"eddi12",-0.759729545563459
"18",1980-06-01,"eddi12",-0.254830309322902
"19",1980-06-01,"eddi12",-0.609280145898157
"2",1980-06-01,"eddi12",-1.19474785327911
"20",1980-06-01,"eddi12",0.637925089933933
"21",1980-06-01,"eddi12",0.721653473377228
"22",1980-06-01,"eddi12",0.575944438576698
"23",1980-06-01,"eddi12",-0.114140427112579
"24",1980-06-01,"eddi12",0.0989962220191956
"25",1980-06-01,"eddi12",0.298693358898163
"26",1980-06-01,"eddi12",0.310159476598104
"27",1980-06-01,"eddi12",0.497213132679462
"28",1980-06-01,"eddi12",0.178172409534454
"29",1980-06-01,"eddi12",0.257731863430568
"3",1980-06-01,"eddi12",-0.690900934465004
"30",1980-06-01,"eddi12",-0.282992127694582
"31",1980-06-01,"eddi12",-0.302530551950137
"32",1980-06-01,"eddi12",-1.09419169237739
"33",1980-06-01,"eddi12",-1.68255039623805
"34",1980-06-01,"eddi12",-1.35268665552139
"35",1980-06-01,"eddi12",0.35741882464465
"36",1980-06-01,"eddi12",0.0990345974763234
"37",1980-06-01,"eddi12",0.244053931797252
"38",1980-06-01,"eddi12",0.455187571545442
"39",1980-06-01,"eddi12",0.472648574755742
"4",1980-06-01,"eddi12",-0.348984591166178
"40",1980-06-01,"eddi12",0.464956555424667
"41",1980-06-01,"eddi12",0.428890347480774
"42",1980-06-01,"eddi12",0.554808486591686
"43",1980-06-01,"eddi12",-0.154194384813309
"44",1980-06-01,"eddi12",-1.70624929964542
"45",1980-06-01,"eddi12",0.609115324914455
"47",1980-06-01,"eddi12",-0.403068904219003
"48",1980-06-01,"eddi12",0.134576845169067
"49",1980-06-01,"eddi12",-1.07896289136261
"5",1980-06-01,"eddi12",-0.820994980633259
"50",1980-06-01,"eddi12",-1.10641750362184
"51",1980-06-01,"eddi12",0.0703292846679688
"52",1980-06-01,"eddi12",0.166906952857971
"53",1980-06-01,"eddi12",-0.547331307615553
"54",1980-06-01,"eddi12",-0.783747384945552
"55",1980-06-01,"eddi12",-1.07129382093747
"56",1980-06-01,"eddi12",-0.788459262677601
"57",1980-06-01,"eddi12",-1.69794042408466
"58",1980-06-01,"eddi12",-1.17249881923199
"59",1980-06-01,"eddi12",0.244440288770766
"6",1980-06-01,"eddi12",-0.927769854664803
"60",1980-06-01,"eddi12",0.366662886142731
"61",1980-06-01,"eddi12",-0.139318108558655
"62",1980-06-01,"eddi12",0.472852957248688
"63",1980-06-01,"eddi12",0.120252463552687
"64",1980-06-01,"eddi12",-1.35955963572677
"65",1980-06-01,"eddi12",-1.20773029628426
"66",1980-06-01,"eddi12",-0.540554733739959
"67",1980-06-01,"eddi12",-0.616303181326067
"68",1980-06-01,"eddi12",0.697490274906158
"69",1980-06-01,"eddi12",-0.344985914230347
"7",1980-06-01,"eddi12",-0.295921689271927
"70",1980-06-01,"eddi12",0.579900741577148
"71",1980-06-01,"eddi12",-0.206049245336781
"72",1980-06-01,"eddi12",0.668172640932931
"73",1980-06-01,"eddi12",0.518063942591349
"76",1980-06-01,"eddi12",-0.172659754753113
"77",1980-06-01,"eddi12",0.147168874740601
"78",1980-06-01,"eddi12",-0.0373887916405996
"79",1980-06-01,"eddi12",-0.0342336595058441
"8",1980-06-01,"eddi12",-0.515262345472972
"80",1980-06-01,"eddi12",-0.0974451953714544
"9",1980-06-01,"eddi12",-0.290158820152283
"1",1980-07-01,"eddi12",-0.857166500595527
"10",1980-07-01,"eddi12",-0.283864463076872
"11",1980-07-01,"eddi12",0.614094440937042
"12",1980-07-01,"eddi12",0.277051043816102
"13",1980-07-01,"eddi12",0.423865252070957
"14",1980-07-01,"eddi12",-0.253730208977409
"15",1980-07-01,"eddi12",-0.0412457585334778
"16",1980-07-01,"eddi12",0.173872758944829
"17",1980-07-01,"eddi12",-0.406140919029713
"18",1980-07-01,"eddi12",-0.0745460305895124
"19",1980-07-01,"eddi12",-0.278483818988411
"2",1980-07-01,"eddi12",-1.02444335222244
"20",1980-07-01,"eddi12",1.12122490620002
"21",1980-07-01,"eddi12",1.17472670078278
"22",1980-07-01,"eddi12",0.921564608812332
"23",1980-07-01,"eddi12",0.288862069447835
"24",1980-07-01,"eddi12",0.615499575932821
"25",1980-07-01,"eddi12",0.741532504558563
"26",1980-07-01,"eddi12",0.772949655850728
"27",1980-07-01,"eddi12",0.905129075050354
"28",1980-07-01,"eddi12",0.690939260853661
"29",1980-07-01,"eddi12",0.6057268679142
"3",1980-07-01,"eddi12",-0.412233565792893
"30",1980-07-01,"eddi12",0.0122190306061193
"31",1980-07-01,"eddi12",0.00226138532161713
"32",1980-07-01,"eddi12",-0.883760348746651
"33",1980-07-01,"eddi12",-1.51204492364611
"34",1980-07-01,"eddi12",-1.24963777661324
"35",1980-07-01,"eddi12",0.803521149298724
"36",1980-07-01,"eddi12",0.642757092912992
"37",1980-07-01,"eddi12",0.805028501678916
"38",1980-07-01,"eddi12",1.02850219359001
"39",1980-07-01,"eddi12",0.785977106827956
"4",1980-07-01,"eddi12",0.0675465146700541
"40",1980-07-01,"eddi12",0.770825902136361
"41",1980-07-01,"eddi12",0.712699115276337
"42",1980-07-01,"eddi12",0.783746941523118
"43",1980-07-01,"eddi12",0.175711519084871
"44",1980-07-01,"eddi12",-1.36302982270718
"45",1980-07-01,"eddi12",0.943410493433475
"47",1980-07-01,"eddi12",0.239775910459716
"48",1980-07-01,"eddi12",0.567916977405548
"49",1980-07-01,"eddi12",-0.713452881202102
"5",1980-07-01,"eddi12",-0.450836397707462
"50",1980-07-01,"eddi12",-0.233778476715088
"51",1980-07-01,"eddi12",0.622743344306946
"52",1980-07-01,"eddi12",0.73428041405148
"53",1980-07-01,"eddi12",0.183827268225806
"54",1980-07-01,"eddi12",-0.490160455306371
"55",1980-07-01,"eddi12",-1.05337425072988
"56",1980-07-01,"eddi12",-0.670272409915924
"57",1980-07-01,"eddi12",-0.912415601313114
"58",1980-07-01,"eddi12",-0.337325689196587
"59",1980-07-01,"eddi12",0.733125618525914
"6",1980-07-01,"eddi12",-0.667413398623466
"60",1980-07-01,"eddi12",0.629417448043823
"61",1980-07-01,"eddi12",0.15727910399437
"62",1980-07-01,"eddi12",0.97760547876358
"63",1980-07-01,"eddi12",0.470007803705004
"64",1980-07-01,"eddi12",-1.28793057981802
"65",1980-07-01,"eddi12",-1.01966865556409
"66",1980-07-01,"eddi12",-0.315672480397754
"67",1980-07-01,"eddi12",-0.367375105619431
"68",1980-07-01,"eddi12",1.07410265098919
"69",1980-07-01,"eddi12",-0.00609629154205322
"7",1980-07-01,"eddi12",0.122258651256561
"70",1980-07-01,"eddi12",0.904076755046844
"71",1980-07-01,"eddi12",0.138358753660451
"72",1980-07-01,"eddi12",0.881718080904749
"73",1980-07-01,"eddi12",0.772624512513479
"76",1980-07-01,"eddi12",0.389005064964294
"77",1980-07-01,"eddi12",0.418763846158981
"78",1980-07-01,"eddi12",0.338607162237167
"79",1980-07-01,"eddi12",0.366164038578669
"8",1980-07-01,"eddi12",-0.177623475591342
"80",1980-07-01,"eddi12",0.28533580086448
"9",1980-07-01,"eddi12",0.0774930238723755
"1",1980-08-01,"eddi12",-0.894908882738129
"10",1980-08-01,"eddi12",-0.29842353217742
"11",1980-08-01,"eddi12",0.710002102851868
"12",1980-08-01,"eddi12",0.365757931501437
"13",1980-08-01,"eddi12",0.539381749100155
"14",1980-08-01,"eddi12",-0.222833788913229
"15",1980-08-01,"eddi12",0.00061880350112915
"16",1980-08-01,"eddi12",0.207193195819855
"17",1980-08-01,"eddi12",-0.345283177495003
"18",1980-08-01,"eddi12",-0.0647130693708147
"19",1980-08-01,"eddi12",-0.212864997435589
"2",1980-08-01,"eddi12",-1.05429024298986
"20",1980-08-01,"eddi12",1.15637431083581
"21",1980-08-01,"eddi12",1.22947046160698
"22",1980-08-01,"eddi12",0.963132604956627
"23",1980-08-01,"eddi12",0.423932192722956
"24",1980-08-01,"eddi12",0.701348061362902
"25",1980-08-01,"eddi12",0.737976559570858
"26",1980-08-01,"eddi12",0.767848066488902
"27",1980-08-01,"eddi12",0.949929028749466
"28",1980-08-01,"eddi12",0.690182987186644
"29",1980-08-01,"eddi12",0.558860442468098
"3",1980-08-01,"eddi12",-0.415520397099582
"30",1980-08-01,"eddi12",-0.13376342936566
"31",1980-08-01,"eddi12",-0.194602444767952
"32",1980-08-01,"eddi12",-1.05348026752472
"33",1980-08-01,"eddi12",-1.70685029881341
"34",1980-08-01,"eddi12",-1.38368561267853
"35",1980-08-01,"eddi12",0.912119055495543
