"district","date","eddi1","eddi3","eddi6","eddi9","eddi12"
64,1980-01-01,-0.508051647215473,-0.45888978121232,-0.273508585229212,-0.453064643606848,-1.05896867781269
65,1980-01-01,0.0726208783159352,-0.350937801178056,0.121777504381507,-0.16474963920285,-0.573715725932458
66,1980-01-01,0.505670169989268,0.108679314454397,0.151682019233704,-0.413537979125977,-0.704917482203907
67,1980-01-01,0.644751739663047,0.00197405025765703,0.351147273102322,-0.14381571879258,-0.39432161804792
68,1980-01-01,0.487210555510087,0.542070437561382,1.49907106702978,0.888808851892298,0.624873648990284
69,1980-01-01,-0.386401164531708,0.00766992568969727,1.1558499455452,0.119850707054138,-0.315183186531067
7,1980-01-01,0.97495202422142,0.337946200370789,0.817415702342987,0.354111802577972,-0.145931577682495
70,1980-01-01,0.730486733572824,0.475827727999006,1.35250673975263,0.750716498919896,0.368023650986808
71,1980-01-01,0.420101484526759,0.420663180558578,1.16683900615443,0.393384879050047,-0.0407287374786709
72,1980-01-01,0.513187860449155,0.496403184201982,1.27096697688103,0.785404187109735,0.455950687328974
73,1980-01-01,0.292644858360291,0.291656692822774,1.27750205993652,0.772624512513479,0.414212584495544
76,1980-01-01,0.711282074451447,0.315570116043091,1.01187324523926,0.624936580657959,0.173359394073486
77,1980-01-01,0.900848925113678,0.812691390514374,1.2855512201786,0.543338924646378,0.214281916618347
78,1980-01-01,0.995551839470863,0.856626297036807,1.30926671127478,0.730866655707359,0.281457513570786
79,1980-01-01,1.35578938325246,0.278120070695877,0.685373092691104,0.306831240653992,-0.132665783166885
8,1980-01-01,0.382797919213772,-0.212336525321007,0.30006106197834,-0.212491268912951,-0.738411183158557
80,1980-01-01,1.15402699600567,0.547308287837289,0.997882588343187,0.344733758406206,-0.157144020904194
9,1980-01-01,1.0694167971611,0.316836404800415,0.78057347536087,0.294594430923462,-0.166313195228577
1,1980-02-01,-1.47575745543813,-1.20994127329772,-0.549726907799884,-0.720277273073429,-0.660934768071989
10,1980-02-01,-1.2932113829781,-1.00529517145718,-0.305119763402378,-0.661726891994476,-0.745453215697232
11,1980-02-01,-0.791820304393768,-0.212744560241699,1.09900545358658,0.571103277206421,0.321026782989502
12,1980-02-01,-0.229044674298702,-0.126505373380123,0.478405081308805,0.0907106934449612,0.0400906923489693
13,1980-02-01,-0.237184617254469,-0.145068473286099,0.573000384701623,0.189688470628526,0.24444141652849
14,1980-02-01,-1.1215797274009,-0.593825081120367,-0.130840073461118,-0.588463298652483,-0.313276798828788
15,1980-02-01,-1.0408423602581,-0.652444887161255,0.000492560863494873,-0.402688068151474,-0.303569412231445
16,1980-02-01,-0.797102068861326,-0.602258428931236,0.203693201144536,-0.0923271278540293,-0.0515360732873281
17,1980-02-01,-1.16213742941618,-0.832768903672695,-0.344123156368732,-0.758605203032494,-0.486723525077105
18,1980-02-01,-0.832965212208884,-0.737472057342529,-0.0539226872580392,-0.36980676651001,-0.245073046003069
19,1980-02-01,-0.951317796901781,-0.787676674979074,-0.353084858582944,-0.734935502616727,-0.58128735362267
2,1980-02-01,-1.8529393196106,-1.31086187362671,-0.736715785662333,-0.8472802678744,-0.932990896701813
20,1980-02-01,-0.361796496770321,-0.0208170887751457,1.10044050980837,0.79775676666162,0.725279736213195
21,1980-02-01,-0.142791014909744,0.167542958259583,0.980111438035965,0.737321400642395,0.699271214008331
22,1980-02-01,-0.368577222029368,0.0174206793308258,0.951416691144307,0.549875701467196,0.527452066540718
23,1980-02-01,-0.654862310489019,-0.434673225879669,0.675765905777613,0.231765419244766,-0.027945069471995
24,1980-02-01,0.219147632519404,-0.0245723028977712,0.479963069160779,0.104578604300817,0.0635313193003337
25,1980-02-01,-0.0690294461590903,0.313246641840254,0.823554060288838,0.546368654285158,0.505550520760672
26,1980-02-01,-0.735876154899597,-0.0541124820709229,1.18364293177923,0.773320710659027,0.622117968400319
27,1980-02-01,-0.122559174895287,0.156914070248604,0.968325942754745,0.607144474983215,0.506459556519985
28,1980-02-01,-0.973385536008411,-0.596796065568924,1.38803058200412,0.884014146195518,0.624663197331958
29,1980-02-01,-1.38711791804859,-0.531040000064032,1.03496756298201,0.533466756343842,0.366955591099603
3,1980-02-01,-2.0387786951932,-1.08086981195392,-0.109316199114828,-0.18712694717176,-0.251232755906654
30,1980-02-01,-1.47636270523071,-0.824571913794467,0.709581026905461,0.311973929405212,0.0491642951965332
31,1980-02-01,-1.75132220983505,-0.890058452884356,0.825324873129527,0.413304075598717,0.112561206022898
32,1980-02-01,-1.32198260646117,-1.53001935231058,-0.37916048890666,-0.74331973414672,-0.992298132494876
33,1980-02-01,-2.03008091449738,-1.75747760704585,-0.382610406194414,-0.668297971997942,-0.906881979533604
34,1980-02-01,-1.52339541912079,-1.7444711625576,-0.386717814207077,-0.730625355243683,-0.94433012008667
35,1980-02-01,0.288489257588106,0.0428743642919204,0.57859943894779,0.356565293143777,0.249467043315663
36,1980-02-01,-1.02140917380651,-0.405446767807007,1.15427196025848,0.850085720419884,0.278964718182882
37,1980-02-01,-0.166455724660088,-0.227960523437051,1.10779467400383,0.507382820634281,0.322090548627517
38,1980-02-01,-0.38997245579958,-0.476744299133619,1.32016209761302,0.71101771791776,0.525852320094903
39,1980-02-01,0.284838685622582,-0.203078563396747,1.14721193680396,0.607494679781107,0.3667462513997
4,1980-02-01,-1.78368672529856,-0.887369457880656,0.253208708763123,0.0166154384613037,0.108495632807414
40,1980-02-01,-0.0169535889858153,-0.383190362918668,1.2580557378327,0.764709798301138,0.532956039033285
41,1980-02-01,0.150317579507828,-0.574613220989704,1.04970829188824,0.527884401381016,0.446342706680298
42,1980-02-01,0.320809667760676,-0.262601754882119,1.30108423666521,0.805819457227534,0.508029385046525
43,1980-02-01,-0.218765477649868,-0.55042186845094,0.586555692367256,0.146772922948003,-0.399992812424898
44,1980-02-01,-0.671794436872005,-1.02899577021599,-0.521282163262367,-1.19918737113476,-1.78506162315607
45,1980-02-01,0.33865849673748,-0.0687652826309204,1.2596502751112,0.636284425854683,0.436889886856079
47,1980-02-01,-1.70728864340947,-0.591970922618077,0.625421725470444,-0.0617107522898707,-0.521136076285921
48,1980-02-01,-1.68407526016235,-0.774363470077515,0.754187965393066,0.706114208698273,0.664989805221558
49,1980-02-01,-1.39524847827852,-1.01618429459631,-0.172993630170822,-0.31069034896791,-0.333055859431624
5,1980-02-01,-1.73587848246098,-1.18048818409443,-0.179041564464569,-0.308933429419994,-0.538340523838997
50,1980-02-01,-1.44726914829678,-0.552983303864797,0.669617758856879,-0.72418024804857,-1.48309387101067
51,1980-02-01,-1.36709795594215,-0.576359474658966,0.99275631904602,0.735506296157837,0.31271011531353
52,1980-02-01,-0.202005604902903,-0.205012824800279,1.0265156560474,0.517684088812934,0.175634033150143
53,1980-02-01,-0.450762931789671,-0.46368122952325,0.611420456852232,-0.320028683968953,-0.694753080606461
54,1980-02-01,-0.964699770013491,-0.799843336145083,0.0288679798444112,-0.405513013402621,-1.21177766223749
55,1980-02-01,-0.492585234344006,-1.04348888993263,-0.249596742292245,-0.569205028315385,-1.21835250407457
56,1980-02-01,-0.730389024530138,-0.829310136181968,-0.0686987383025033,-0.137492503438677,-1.00122589298657
57,1980-02-01,-1.23339731246233,-0.735049821436405,-0.176113933324814,-1.53601214289665,-1.93679721653461
58,1980-02-01,-1.39806936383247,-0.648918160796165,0.199157100915909,-0.986739575862885,-1.56711944043636
59,1980-02-01,-0.859085207893735,-0.509270599910191,1.36237376644498,0.798741056805565,0.522061898594811
6,1980-02-01,-1.68564879894257,-1.26861757040024,-0.52657412737608,-0.506110861897469,-0.807839907705784
60,1980-02-01,-0.350693292617798,-1.06586388349533,1.10664380311966,0.666212749481201,0.495477204322815
61,1980-02-01,-0.281005889177322,-1.13337469100952,0.656974345445633,0.159669816493988,-0.192321449518204
62,1980-02-01,-0.671022350788116,-0.57072468996048,1.37550817489624,0.945961775779724,0.748880386352539
63,1980-02-01,0.0891795555750529,-0.724267184734344,1.01204065481822,0.494884325398339,0.210338433583577
64,1980-02-01,-1.66244046785394,-1.44871220296743,-0.796382029445804,-0.871381841143783,-0.848318079296423
65,1980-02-01,-1.23919064107567,-1.12505313844392,-0.248160423654498,-0.421661532286442,-0.426594972610474
66,1980-02-01,-0.796436842944887,-0.69926105108526,-0.0191740228070153,-0.709446652068032,-0.637515723705292
67,1980-02-01,-1.03896852884744,-0.753767773509026,-0.026042593492044,-0.42618821802977,-0.299435693669964
68,1980-02-01,-0.374679847197099,-0.853656557473269,1.37319574572823,0.799632359634746,0.694358706474304
69,1980-02-01,-0.949060583114624,-1.13337469100952,0.347089910507202,-0.117728066444397,-0.287084078788757
7,1980-02-01,-1.5271519780159,-0.922523403167725,0.299611455202103,0.205928218364716,-0.0487612545490265
70,1980-02-01,0.432927353041513,-0.113233549254281,1.19589390073504,0.750716498919896,0.466130784579686
71,1980-02-01,-1.1679674335148,-0.939089689565741,0.566917986973472,0.139055645984152,0.0333412030468816
72,1980-02-01,0.479740420977275,-0.0361682441499498,1.22196317381329,0.797988456156519,0.507144825326072
73,1980-02-01,0.365255951881409,-0.290936628977458,1.22989730040232,0.805750489234924,0.464627623558044
76,1980-02-01,-2.08748626708984,-0.90163654088974,0.389005064964294,0.315570116043091,0.315570116043091
77,1980-02-01,-1.55249594151974,-0.725199550390244,0.84339502453804,0.325998440384865,0.204076454043388
78,1980-02-01,-1.87271986405055,-0.783313785990079,1.01106572151184,0.484749734401703,0.324813092748324
79,1980-02-01,-0.685693780581156,-0.471708526213964,0.341068218151728,0.110953132311503,0.133906543254852
8,1980-02-01,-1.4334734082222,-1.18478232373794,-0.265590806802114,-0.403809318939845,-0.666593765219053
80,1980-02-01,-1.01605588197708,-0.810953606258739,0.52032590454275,0.261034109375694,0.0080338716506958
9,1980-02-01,-1.55066337585449,-1.04263769388199,0.297996890544891,0.0632158994674683,-0.0525904417037964
1,1980-03-01,-0.807765623902887,-1.11777711641498,-0.466468762576095,-0.594391561136013,-0.975333333015442
10,1980-03-01,-0.14518577561659,-0.296987421372358,-0.255056914161233,-0.231446809628431,-0.886576349244398
11,1980-03-01,0.326471319198608,0.580267350673676,1.10106503725052,0.865591213703156,0.30648761510849
12,1980-03-01,0.459873124575004,0.716639552360926,0.583289867792374,0.462514996528625,-0.0619626045227051
13,1980-03-01,0.62641566991806,0.711296876271566,0.728758374849955,0.54419751962026,0.300145520104302
14,1980-03-01,-0.0788616667623105,-0.155618631321451,-0.198144254477128,-0.0371891052826591,-0.618192753066187
15,1980-03-01,0.142223620414734,0.0142795443534851,-0.0477660536766052,0.0980696678161621,-0.383867543935776
16,1980-03-01,0.384544283151627,0.19942698876063,0.204697117209435,0.350568771362305,0.0304217338562012
17,1980-03-01,-0.31266820281744,-0.380599525570869,-0.359390823543072,-0.281918938457966,-0.803036872297525
18,1980-03-01,0.177299686840602,-0.00573679379054478,-0.0939316579273769,0.155960031918117,-0.321078726223537
19,1980-03-01,-0.111902944895686,-0.263279384496261,-0.319391532820098,-0.227562113684051,-0.76200643364264
2,1980-03-01,-1.03666083812714,-1.34983541965485,-0.61973758538564,-0.749692074457804,-1.08241017659505
20,1980-03-01,0.742366103025583,0.59880064542477,1.11837529066281,1.15982517982141,0.854069552360437
21,1980-03-01,1.18275170326233,0.978929549455643,1.11701042056084,1.17671250700951,0.884035003185272
22,1980-03-01,1.15286237001419,0.852559660871824,0.974170123537382,0.978735114137332,0.643027032415072
23,1980-03-01,0.285904057820638,0.368641078472137,0.793564675251643,0.533765399456024,-0.0883599519729614
24,1980-03-01,1.00119528671106,0.703154837091764,0.621312628189723,0.661332582434018,0.304968019326528
25,1980-03-01,0.822861526693617,0.968421510287694,1.04294442278998,0.934111833572388,0.630730318171637
26,1980-03-01,0.565270674228668,0.550253558158875,1.15044966141383,1.09871879816055,0.748174480597178
27,1980-03-01,0.945325374603271,0.93413084000349,1.09113831073046,0.996336206793785,0.766850665211678
28,1980-03-01,0.142930540773604,-0.114898529317644,1.27750205993652,1.04701717032327,0.718566166030036
29,1980-03-01,-0.288119418280465,-0.139265724590846,0.911898085049221,0.869616457394191,0.388100590024676
3,1980-03-01,-0.672635311430151,-0.928150214932182,-0.0235453428644123,-0.0943237236051848,-0.4119080991456
30,1980-03-01,-0.735637275796188,-0.536506207365739,0.515717261715939,0.591279280813117,0.0289607173518131
31,1980-03-01,-1.08085584640503,-0.712690308690071,0.609624286492666,0.653969675302505,0.0936749825874964
32,1980-03-01,-0.685337003908659,-1.15395642895448,-0.414875356774581,-0.210767564020659,-0.941932132369594
33,1980-03-01,-1.85786485671997,-1.68340088639941,-0.474879017898015,-0.44148463010788,-0.938049163137163
34,1980-03-01,-1.18746199607849,-1.37992337942123,-0.541666769981384,-0.347815614938736,-0.984731322526932
35,1980-03-01,1.03782613137189,0.850928201394923,0.795636822195614,0.733932610820321,0.568411641261157
36,1980-03-01,0.433809146285057,0.29266032576561,1.25369968016942,1.01259793837865,0.371451184153557
37,1980-03-01,0.245925608803244,0.0510653537862441,1.28969073996824,0.700634665348951,0.356836290920482
38,1980-03-01,0.190263405442238,0.0317445397377014,1.3577153980732,0.886889688670635,0.554178530971209
39,1980-03-01,0.226285952788133,0.426045770828541,1.23355920498188,0.821475615868202,0.432999276197874
4,1980-03-01,-0.070663595199585,-0.448215516408284,0.378224941094716,0.285372646649679,-0.0626934250195821
40,1980-03-01,0.629634163728574,0.283361353525301,1.28648232250679,0.965287319043788,0.644788390252648
41,1980-03-01,0.830689802765846,0.494375169277191,1.13146731257439,0.918779022991657,0.543905228376389
42,1980-03-01,1.08964092081243,0.560824567621404,1.30932222713124,1.12534098191695,0.729042405431921
43,1980-03-01,-0.0269201518967748,0.0541647989302874,0.777682890184224,0.459119006991386,-0.315181832760572
44,1980-03-01,-1.1344583272934,-1.02432606816292,-0.153200708329678,-0.651147045195103,-1.79663551300764
45,1980-03-01,-0.0143789350986481,0.342204034328461,1.29937842488289,0.82906074821949,0.42743706703186
47,1980-03-01,0.0928472732675487,-0.221937191897425,0.894868575293442,0.615296713237105,-0.585378747561882
48,1980-03-01,0.229989719390869,-0.104352188110352,1.01459623575211,1.08956191539764,0.533910036087036
49,1980-03-01,-0.896544011309743,-0.774743814021349,-0.286065679043531,-0.301577826961875,-0.592671115882695
5,1980-03-01,-0.446099452674389,-0.796488754451275,-0.107643306255341,-0.179519437253475,-0.57455063611269
50,1980-03-01,0.115229235755073,-0.288729177580939,0.86166015598509,0.16834502087699,-1.44743749830458
51,1980-03-01,0.689666810631752,0.521250334382057,1.22328476905823,1.09638338983059,0.39458495080471
52,1980-03-01,0.255302309989929,0.136347956127591,1.23927430311839,0.682853334479862,0.228334758016798
53,1980-03-01,0.0251266360282898,-0.162072156156812,0.904105897460665,0.166345000267029,-0.694317987986973
54,1980-03-01,-0.323877920707067,-0.518861477573713,0.48918816447258,0.137925962607066,-1.17083611090978
55,1980-03-01,-1.60002480695645,-1.15830998122692,-0.0721888343493144,-0.160963773727417,-1.25354740768671
56,1980-03-01,-0.847190622772489,-0.503533022744315,0.165254618440356,0.160207688808441,-0.971712295498167
57,1980-03-01,-0.31755069643259,-0.434353582561016,0.360276952385902,-0.832251712679863,-1.8865675330162
58,1980-03-01,-0.0965522885322571,-0.349748718738556,0.644742795825005,-0.306987756490707,-1.57406517267227
59,1980-03-01,0.206635736283802,-0.0762695783660525,1.32903835319337,0.969907482465108,0.618737635158357
6,1980-03-01,-0.452383361756802,-0.822257697582245,-0.382928319275379,-0.363913372159004,-0.807357743382454
60,1980-03-01,0.380967316627502,-0.175669000148773,0.869755203723907,1.2531149148941,0.623974390029907
61,1980-03-01,0.389551967382431,-0.408398866653442,0.394305974245071,0.973991692066193,0.106302201747894
62,1980-03-01,0.340034437179565,0.13772301197052,1.3523853302002,1.19238826036453,0.820055706501007
63,1980-03-01,0.740858693917592,0.280625144640605,0.943680862585703,1.12548610899183,0.452407095167372
64,1980-03-01,-1.03879446521097,-1.52539989048121,-0.616527378559113,-0.949780226970205,-1.07795082306375
65,1980-03-01,-0.93696970229197,-0.959021434037372,-0.317417315762452,-0.454174154936665,-0.705212314321537
66,1980-03-01,-0.393719974491331,-0.45555810464753,-0.211758186419805,-0.239120437039269,-0.739089296923743
67,1980-03-01,-0.561662700933379,-0.492909216397517,-0.226490732785818,-0.174724190621763,-0.546567560047717
68,1980-03-01,0.320050434632735,0.0612833283164284,1.19026093591343,1.21998260237954,0.695022913542661
69,1980-03-01,0.148155784606934,-0.642241811752319,0.404567098617554,0.66421844959259,-0.145296907424927
7,1980-03-01,0.0777062833309174,-0.146982109546661,0.483050084114075,0.422177851200104,-0.0320192575454712
70,1980-03-01,1.27750205993652,0.69894700390952,1.27750205993652,1.06450804642269,0.777006115232195
71,1980-03-01,-0.0133311385693757,-0.53165883862454,0.545172668021658,0.695404876833377,0.0782421386760214
72,1980-03-01,0.993472832772467,0.58084615237183,1.2899079422156,1.02729712426662,0.708395173152288
73,1980-03-01,1.1413543621699,0.624936580657959,1.18229254086812,1.13468778133392,0.711282074451447
76,1980-03-01,-0.103089928627014,-0.463858842849731,0.464627623558044,0.711282074451447,0.173359394073486
77,1980-03-01,-0.336449906229973,-0.292802110314369,0.753207802772522,0.658806160092354,0.24456200003624
78,1980-03-01,-1.05542354285717,-0.796564777692159,0.700547054409981,0.733311633268992,0.331396490335464
79,1980-03-01,0.504300157229106,0.385892768700918,0.459620028734207,0.483574067552884,0.228942195574443
8,1980-03-01,-0.0789375752210617,-0.471370073656241,-0.133291612068812,-0.0919058223565419,-0.744290394087633
80,1980-03-01,0.47466906634244,0.327351239594546,0.716293156147003,0.566606342792511,0.00455609234896573
9,1980-03-01,0.124021100997925,-0.123530185222626,0.508124577999115,0.411659681797028,-0.0944019317626953
1,1980-04-01,-1.41545799592646,-1.63362590278067,-1.08079492658134,-0.767977014305146,-0.970776620919142
10,1980-04-01,-0.661305602859048,-0.728148111525704,-0.62718205241596,-0.310981375329635,-0.728167507578345
11,1980-04-01,-0.922643985748291,-0.832990789413452,0.144257884025574,0.916520164012909,0.367980980873108
12,1980-04-01,-0.138418955680652,0.0232631289041959,0.119986564685137,0.479511684332138,0.137547275958917
13,1980-04-01,0.166025585598416,0.145189841588338,0.237680964999729,0.684252864784665,0.340236730045742
14,1980-04-01,-0.406024300533792,-0.552844187487727,-0.410418189090231,-0.0673157857811969,-0.530100936475007
15,1980-04-01,-0.121080005168915,-0.286520528793335,-0.248374497890472,0.0994475603103638,-0.272851622104645
16,1980-04-01,0.198837369680405,-0.070945143699646,-0.0824719965457916,0.409205252925555,0.155478874842326
17,1980-04-01,-0.604167427867651,-0.774067208170891,-0.497417557239532,-0.357562106847763,-0.72401177585125
18,1980-04-01,0.024616003036499,-0.250889778137207,-0.236602578844343,0.176247732979911,-0.172419539519719
19,1980-04-01,-0.285772936684745,-0.510898212997281,-0.409313851473283,-0.168606069623208,-0.601688830219969
2,1980-04-01,-1.48995305697123,-2.08748626708984,-1.24044291973114,-0.886925288041433,-1.13141326506933
20,1980-04-01,-0.117801047288455,-0.0670254306915479,0.670273734973027,1.40052774624947,0.930689681798984
21,1980-04-01,0.631295645236969,0.63975402712822,0.927460074424744,1.45330777168274,0.919263106584549
22,1980-04-01,0.325954899191856,0.374620765447617,0.718231504162153,1.24883124232292,0.781519696116447
23,1980-04-01,-0.910231765111287,-0.66871442993482,-0.0665176471074422,0.469420184691747,0.0764763315518697
24,1980-04-01,0.606521377960841,0.856419165929159,0.630430693427722,0.982600892583529,0.548031543691953
25,1980-04-01,0.0499591316495623,0.343960838658469,0.554795205593109,0.986693450382778,0.664357777152743
26,1980-04-01,-0.634669407208761,-0.479910580317179,0.355628927548726,1.19731897513072,0.702275029818217
27,1980-04-01,0.101240523159504,0.412200778722763,0.7577238753438,1.33582849800587,0.809433281421661
28,1980-04-01,-1.15220187438859,-1.24160277843475,0.0197292831208971,1.07725448078579,0.648396478758918
29,1980-04-01,-0.72269081217902,-1.08515527418682,0.122654450791223,0.940102083342416,0.469612883669989
3,1980-04-01,-1.18963740630583,-1.78168725786787,-0.865080331311081,-0.317828304839857,-0.447045839194096
30,1980-04-01,-1.50707835900156,-1.64217017826281,-0.423416244356256,0.476967582577153,0.0778891820656626
31,1980-04-01,-1.56822307904561,-1.7740541100502,-0.437755584716797,0.51176347831885,0.157489880919456
32,1980-04-01,-1.91829154365941,-1.66607538022493,-1.09690118777125,-0.420207400070993,-0.963188121193334
33,1980-04-01,-2.08748626708984,-2.08748626708984,-1.60167240245002,-0.890496441296169,-1.14310424668448
34,1980-04-01,-2.08748626708984,-2.00711877346039,-1.36600406765938,-0.703444594144821,-1.02541578412056
35,1980-04-01,0.716993913931005,0.905583802391501,0.701698166482589,1.02947727021049,0.703446837032543
36,1980-04-01,-1.00418672462304,-0.899387573202451,0.257543563842773,1.04134852190812,0.473628515998522
37,1980-04-01,-0.0941575099440182,-0.213605978909661,0.403449163717382,0.881545249153586,0.461462722105138
38,1980-04-01,-0.6346492121617,-0.67077345897754,0.35093034307162,1.211972070237,0.654273070394993
39,1980-04-01,0.0353151284731351,0.0933491908586942,0.390572502062871,1.1251066327095,0.563564516030825
4,1980-04-01,-0.929256558418274,-1.24844293991725,-0.436346304416657,0.0899663964907328,-0.136107993125916
40,1980-04-01,-0.596172616249178,-0.170932707263202,0.202503509637786,1.12879490997733,0.729447367714673
41,1980-04-01,-0.336635038256645,0.113524034619331,0.114739045500755,0.958975322544575,0.586754366755486
42,1980-04-01,-0.642319175330075,0.192475156350569,0.246337478811091,1.30932222713124,0.791193143887953
43,1980-04-01,-0.475093057379127,-0.449063219130039,-0.074678965844214,0.430893282406032,-0.0770026259124279
44,1980-04-01,-1.85242035388947,-1.8091396972537,-1.15694985240698,-0.982844808697701,-1.6169506624341
