"district","date","variable","value"
"56",1980-01-01,"eddi9",-0.491177520581654
"57",1980-01-01,"eddi9",-1.65625955164433
"58",1980-01-01,"eddi9",-1.32524404227734
"59",1980-01-01,"eddi9",0.846821668602171
"6",1980-01-01,"eddi9",-0.21093162894249
"60",1980-01-01,"eddi9",0.8247820520401
"61",1980-01-01,"eddi9",0.359972149133682
"62",1980-01-01,"eddi9",0.978986170291901
"63",1980-01-01,"eddi9",0.608808941311306
"64",1980-01-01,"eddi9",-0.453064643606848
"65",1980-01-01,"eddi9",-0.16474963920285
"66",1980-01-01,"eddi9",-0.413537979125977
"67",1980-01-01,"eddi9",-0.14381571879258
"68",1980-01-01,"eddi9",0.888808851892298
"69",1980-01-01,"eddi9",0.119850707054138
"7",1980-01-01,"eddi9",0.354111802577972
"70",1980-01-01,"eddi9",0.750716498919896
"71",1980-01-01,"eddi9",0.393384879050047
"72",1980-01-01,"eddi9",0.785404187109735
"73",1980-01-01,"eddi9",0.772624512513479
"76",1980-01-01,"eddi9",0.624936580657959
"77",1980-01-01,"eddi9",0.543338924646378
"78",1980-01-01,"eddi9",0.730866655707359
"79",1980-01-01,"eddi9",0.306831240653992
"8",1980-01-01,"eddi9",-0.212491268912951
"80",1980-01-01,"eddi9",0.344733758406206
"9",1980-01-01,"eddi9",0.294594430923462
"1",1980-02-01,"eddi9",-0.720277273073429
"10",1980-02-01,"eddi9",-0.661726891994476
"11",1980-02-01,"eddi9",0.571103277206421
"12",1980-02-01,"eddi9",0.0907106934449612
"13",1980-02-01,"eddi9",0.189688470628526
"14",1980-02-01,"eddi9",-0.588463298652483
"15",1980-02-01,"eddi9",-0.402688068151474
"16",1980-02-01,"eddi9",-0.0923271278540293
"17",1980-02-01,"eddi9",-0.758605203032494
"18",1980-02-01,"eddi9",-0.36980676651001
"19",1980-02-01,"eddi9",-0.734935502616727
"2",1980-02-01,"eddi9",-0.8472802678744
"20",1980-02-01,"eddi9",0.79775676666162
"21",1980-02-01,"eddi9",0.737321400642395
"22",1980-02-01,"eddi9",0.549875701467196
"23",1980-02-01,"eddi9",0.231765419244766
"24",1980-02-01,"eddi9",0.104578604300817
"25",1980-02-01,"eddi9",0.546368654285158
"26",1980-02-01,"eddi9",0.773320710659027
"27",1980-02-01,"eddi9",0.607144474983215
"28",1980-02-01,"eddi9",0.884014146195518
"29",1980-02-01,"eddi9",0.533466756343842
"3",1980-02-01,"eddi9",-0.18712694717176
"30",1980-02-01,"eddi9",0.311973929405212
"31",1980-02-01,"eddi9",0.413304075598717
"32",1980-02-01,"eddi9",-0.74331973414672
"33",1980-02-01,"eddi9",-0.668297971997942
"34",1980-02-01,"eddi9",-0.730625355243683
"35",1980-02-01,"eddi9",0.356565293143777
"36",1980-02-01,"eddi9",0.850085720419884
"37",1980-02-01,"eddi9",0.507382820634281
"38",1980-02-01,"eddi9",0.71101771791776
"39",1980-02-01,"eddi9",0.607494679781107
"4",1980-02-01,"eddi9",0.0166154384613037
"40",1980-02-01,"eddi9",0.764709798301138
"41",1980-02-01,"eddi9",0.527884401381016
"42",1980-02-01,"eddi9",0.805819457227534
"43",1980-02-01,"eddi9",0.146772922948003
"44",1980-02-01,"eddi9",-1.19918737113476
"45",1980-02-01,"eddi9",0.636284425854683
"47",1980-02-01,"eddi9",-0.0617107522898707
"48",1980-02-01,"eddi9",0.706114208698273
"49",1980-02-01,"eddi9",-0.31069034896791
"5",1980-02-01,"eddi9",-0.308933429419994
"50",1980-02-01,"eddi9",-0.72418024804857
"51",1980-02-01,"eddi9",0.735506296157837
"52",1980-02-01,"eddi9",0.517684088812934
"53",1980-02-01,"eddi9",-0.320028683968953
"54",1980-02-01,"eddi9",-0.405513013402621
"55",1980-02-01,"eddi9",-0.569205028315385
"56",1980-02-01,"eddi9",-0.137492503438677
"57",1980-02-01,"eddi9",-1.53601214289665
"58",1980-02-01,"eddi9",-0.986739575862885
"59",1980-02-01,"eddi9",0.798741056805565
"6",1980-02-01,"eddi9",-0.506110861897469
"60",1980-02-01,"eddi9",0.666212749481201
"61",1980-02-01,"eddi9",0.159669816493988
"62",1980-02-01,"eddi9",0.945961775779724
"63",1980-02-01,"eddi9",0.494884325398339
"64",1980-02-01,"eddi9",-0.871381841143783
"65",1980-02-01,"eddi9",-0.421661532286442
"66",1980-02-01,"eddi9",-0.709446652068032
"67",1980-02-01,"eddi9",-0.42618821802977
"68",1980-02-01,"eddi9",0.799632359634746
"69",1980-02-01,"eddi9",-0.117728066444397
"7",1980-02-01,"eddi9",0.205928218364716
"70",1980-02-01,"eddi9",0.750716498919896
"71",1980-02-01,"eddi9",0.139055645984152
"72",1980-02-01,"eddi9",0.797988456156519
"73",1980-02-01,"eddi9",0.805750489234924
"76",1980-02-01,"eddi9",0.315570116043091
"77",1980-02-01,"eddi9",0.325998440384865
"78",1980-02-01,"eddi9",0.484749734401703
"79",1980-02-01,"eddi9",0.110953132311503
"8",1980-02-01,"eddi9",-0.403809318939845
"80",1980-02-01,"eddi9",0.261034109375694
"9",1980-02-01,"eddi9",0.0632158994674683
"1",1980-03-01,"eddi9",-0.594391561136013
"10",1980-03-01,"eddi9",-0.231446809628431
"11",1980-03-01,"eddi9",0.865591213703156
"12",1980-03-01,"eddi9",0.462514996528625
"13",1980-03-01,"eddi9",0.54419751962026
"14",1980-03-01,"eddi9",-0.0371891052826591
"15",1980-03-01,"eddi9",0.0980696678161621
"16",1980-03-01,"eddi9",0.350568771362305
"17",1980-03-01,"eddi9",-0.281918938457966
"18",1980-03-01,"eddi9",0.155960031918117
"19",1980-03-01,"eddi9",-0.227562113684051
"2",1980-03-01,"eddi9",-0.749692074457804
"20",1980-03-01,"eddi9",1.15982517982141
"21",1980-03-01,"eddi9",1.17671250700951
"22",1980-03-01,"eddi9",0.978735114137332
"23",1980-03-01,"eddi9",0.533765399456024
"24",1980-03-01,"eddi9",0.661332582434018
"25",1980-03-01,"eddi9",0.934111833572388
"26",1980-03-01,"eddi9",1.09871879816055
"27",1980-03-01,"eddi9",0.996336206793785
"28",1980-03-01,"eddi9",1.04701717032327
"29",1980-03-01,"eddi9",0.869616457394191
"3",1980-03-01,"eddi9",-0.0943237236051848
"30",1980-03-01,"eddi9",0.591279280813117
"31",1980-03-01,"eddi9",0.653969675302505
"32",1980-03-01,"eddi9",-0.210767564020659
"33",1980-03-01,"eddi9",-0.44148463010788
"34",1980-03-01,"eddi9",-0.347815614938736
"35",1980-03-01,"eddi9",0.733932610820321
"36",1980-03-01,"eddi9",1.01259793837865
"37",1980-03-01,"eddi9",0.700634665348951
"38",1980-03-01,"eddi9",0.886889688670635
"39",1980-03-01,"eddi9",0.821475615868202
"4",1980-03-01,"eddi9",0.285372646649679
"40",1980-03-01,"eddi9",0.965287319043788
"41",1980-03-01,"eddi9",0.918779022991657
"42",1980-03-01,"eddi9",1.12534098191695
"43",1980-03-01,"eddi9",0.459119006991386
"44",1980-03-01,"eddi9",-0.651147045195103
"45",1980-03-01,"eddi9",0.82906074821949
"47",1980-03-01,"eddi9",0.615296713237105
"48",1980-03-01,"eddi9",1.08956191539764
"49",1980-03-01,"eddi9",-0.301577826961875
"5",1980-03-01,"eddi9",-0.179519437253475
"50",1980-03-01,"eddi9",0.16834502087699
"51",1980-03-01,"eddi9",1.09638338983059
"52",1980-03-01,"eddi9",0.682853334479862
"53",1980-03-01,"eddi9",0.166345000267029
"54",1980-03-01,"eddi9",0.137925962607066
"55",1980-03-01,"eddi9",-0.160963773727417
"56",1980-03-01,"eddi9",0.160207688808441
"57",1980-03-01,"eddi9",-0.832251712679863
"58",1980-03-01,"eddi9",-0.306987756490707
"59",1980-03-01,"eddi9",0.969907482465108
"6",1980-03-01,"eddi9",-0.363913372159004
"60",1980-03-01,"eddi9",1.2531149148941
"61",1980-03-01,"eddi9",0.973991692066193
"62",1980-03-01,"eddi9",1.19238826036453
"63",1980-03-01,"eddi9",1.12548610899183
"64",1980-03-01,"eddi9",-0.949780226970205
"65",1980-03-01,"eddi9",-0.454174154936665
"66",1980-03-01,"eddi9",-0.239120437039269
"67",1980-03-01,"eddi9",-0.174724190621763
"68",1980-03-01,"eddi9",1.21998260237954
"69",1980-03-01,"eddi9",0.66421844959259
"7",1980-03-01,"eddi9",0.422177851200104
"70",1980-03-01,"eddi9",1.06450804642269
"71",1980-03-01,"eddi9",0.695404876833377
"72",1980-03-01,"eddi9",1.02729712426662
"73",1980-03-01,"eddi9",1.13468778133392
"76",1980-03-01,"eddi9",0.711282074451447
"77",1980-03-01,"eddi9",0.658806160092354
"78",1980-03-01,"eddi9",0.733311633268992
"79",1980-03-01,"eddi9",0.483574067552884
"8",1980-03-01,"eddi9",-0.0919058223565419
"80",1980-03-01,"eddi9",0.566606342792511
"9",1980-03-01,"eddi9",0.411659681797028
"1",1980-04-01,"eddi9",-0.767977014305146
"10",1980-04-01,"eddi9",-0.310981375329635
"11",1980-04-01,"eddi9",0.916520164012909
"12",1980-04-01,"eddi9",0.479511684332138
"13",1980-04-01,"eddi9",0.684252864784665
"14",1980-04-01,"eddi9",-0.0673157857811969
"15",1980-04-01,"eddi9",0.0994475603103638
"16",1980-04-01,"eddi9",0.409205252925555
"17",1980-04-01,"eddi9",-0.357562106847763
"18",1980-04-01,"eddi9",0.176247732979911
"19",1980-04-01,"eddi9",-0.168606069623208
"2",1980-04-01,"eddi9",-0.886925288041433
"20",1980-04-01,"eddi9",1.40052774624947
"21",1980-04-01,"eddi9",1.45330777168274
"22",1980-04-01,"eddi9",1.24883124232292
"23",1980-04-01,"eddi9",0.469420184691747
"24",1980-04-01,"eddi9",0.982600892583529
"25",1980-04-01,"eddi9",0.986693450382778
"26",1980-04-01,"eddi9",1.19731897513072
"27",1980-04-01,"eddi9",1.33582849800587
"28",1980-04-01,"eddi9",1.07725448078579
"29",1980-04-01,"eddi9",0.940102083342416
"3",1980-04-01,"eddi9",-0.317828304839857
"30",1980-04-01,"eddi9",0.476967582577153
"31",1980-04-01,"eddi9",0.51176347831885
"32",1980-04-01,"eddi9",-0.420207400070993
"33",1980-04-01,"eddi9",-0.890496441296169
"34",1980-04-01,"eddi9",-0.703444594144821
"35",1980-04-01,"eddi9",1.02947727021049
"36",1980-04-01,"eddi9",1.04134852190812
"37",1980-04-01,"eddi9",0.881545249153586
"38",1980-04-01,"eddi9",1.211972070237
"39",1980-04-01,"eddi9",1.1251066327095
"4",1980-04-01,"eddi9",0.0899663964907328
"40",1980-04-01,"eddi9",1.12879490997733
"41",1980-04-01,"eddi9",0.958975322544575
"42",1980-04-01,"eddi9",1.30932222713124
"43",1980-04-01,"eddi9",0.430893282406032
"44",1980-04-01,"eddi9",-0.982844808697701
"45",1980-04-01,"eddi9",1.31815396994352
"47",1980-04-01,"eddi9",0.548576034348586
"48",1980-04-01,"eddi9",0.777161514759064
"49",1980-04-01,"eddi9",-0.615474919788539
"5",1980-04-01,"eddi9",-0.367362484335899
"50",1980-04-01,"eddi9",0.452896946006351
"51",1980-04-01,"eddi9",1.04469242990017
"52",1980-04-01,"eddi9",0.817959003978305
"53",1980-04-01,"eddi9",0.354708637510027
"54",1980-04-01,"eddi9",-0.260715295871099
"55",1980-04-01,"eddi9",-0.537359709541003
"56",1980-04-01,"eddi9",-0.174118374075208
"57",1980-04-01,"eddi9",-0.469283789396286
"58",1980-04-01,"eddi9",-0.0381900191307068
"59",1980-04-01,"eddi9",1.10798059191023
"6",1980-04-01,"eddi9",-0.620756521821022
"60",1980-04-01,"eddi9",1.28225246667862
"61",1980-04-01,"eddi9",0.773960754275322
"62",1980-04-01,"eddi9",1.45126616001129
"63",1980-04-01,"eddi9",1.05114891131719
"64",1980-04-01,"eddi9",-1.35525986491417
"65",1980-04-01,"eddi9",-0.755648104831426
"66",1980-04-01,"eddi9",-0.0823339157634311
"67",1980-04-01,"eddi9",-0.249161611537676
"68",1980-04-01,"eddi9",1.38202901861884
"69",1980-04-01,"eddi9",0.413795602321625
"7",1980-04-01,"eddi9",0.264909249544144
"70",1980-04-01,"eddi9",1.24129750047411
"71",1980-04-01,"eddi9",0.483160690121029
"72",1980-04-01,"eddi9",1.22916883892483
"73",1980-04-01,"eddi9",1.1413543621699
"76",1980-04-01,"eddi9",0.464627623558044
"77",1980-04-01,"eddi9",0.772113442420959
"78",1980-04-01,"eddi9",0.749146883686384
"79",1980-04-01,"eddi9",0.564066782593727
"8",1980-04-01,"eddi9",-0.275856018066406
"80",1980-04-01,"eddi9",0.453365418044004
"9",1980-04-01,"eddi9",0.229827105998993
"1",1980-05-01,"eddi9",-1.01921980846219
"10",1980-05-01,"eddi9",-0.647705300765879
"11",1980-05-01,"eddi9",0.243558559417725
"12",1980-05-01,"eddi9",0.0419927621499086
"13",1980-05-01,"eddi9",0.134804632928636
"14",1980-05-01,"eddi9",-0.510455859744031
"15",1980-05-01,"eddi9",-0.296705830097198
"16",1980-05-01,"eddi9",-0.028304914633433
"17",1980-05-01,"eddi9",-0.675728306174278
"18",1980-05-01,"eddi9",-0.307304058756147
"19",1980-05-01,"eddi9",-0.577274024486542
"2",1980-05-01,"eddi9",-1.1606164375941
"20",1980-05-01,"eddi9",0.886021329806401
"21",1980-05-01,"eddi9",0.964482188224792
"22",1980-05-01,"eddi9",0.733014608422915
"23",1980-05-01,"eddi9",-0.0809694846471151
"24",1980-05-01,"eddi9",0.402334183454514
"25",1980-05-01,"eddi9",0.423110834189824
"26",1980-05-01,"eddi9",0.435440810521444
"27",1980-05-01,"eddi9",0.589926548302174
"28",1980-05-01,"eddi9",0.358538508415222
"29",1980-05-01,"eddi9",0.47699362891061
"3",1980-05-01,"eddi9",-0.64958653124896
"30",1980-05-01,"eddi9",-0.129287942459709
"31",1980-05-01,"eddi9",-0.157921686768532
"32",1980-05-01,"eddi9",-1.04073601961136
"33",1980-05-01,"eddi9",-1.5719039780753
"34",1980-05-01,"eddi9",-1.28695896267891
"35",1980-05-01,"eddi9",0.513743568869198
"36",1980-05-01,"eddi9",0.376651287078857
"37",1980-05-01,"eddi9",0.667559388805838
"38",1980-05-01,"eddi9",0.803815476596355
"39",1980-05-01,"eddi9",0.797917205553788
"4",1980-05-01,"eddi9",-0.241955868403117
"40",1980-05-01,"eddi9",0.762587888938625
"41",1980-05-01,"eddi9",0.781921371817589
"42",1980-05-01,"eddi9",0.823166424577886
"43",1980-05-01,"eddi9",0.124045189470053
"44",1980-05-01,"eddi9",-1.55865673571825
"45",1980-05-01,"eddi9",0.953332766890526
"47",1980-05-01,"eddi9",-0.164089381694794
"48",1980-05-01,"eddi9",0.120770525932312
"49",1980-05-01,"eddi9",-0.849975500255823
"5",1980-05-01,"eddi9",-0.7148756980896
"50",1980-05-01,"eddi9",-0.515536387761434
"51",1980-05-01,"eddi9",0.380782309174538
"52",1980-05-01,"eddi9",0.591212703122033
"53",1980-05-01,"eddi9",-0.0278009942599705
"54",1980-05-01,"eddi9",-0.939624965190887
"55",1980-05-01,"eddi9",-1.17401662717263
"56",1980-05-01,"eddi9",-0.824678608349391
"57",1980-05-01,"eddi9",-0.997240774333477
"58",1980-05-01,"eddi9",-0.660775253176689
"59",1980-05-01,"eddi9",0.508192655586061
"6",1980-05-01,"eddi9",-0.87466349452734
"60",1980-05-01,"eddi9",0.488370203971863
"61",1980-05-01,"eddi9",0.0698190927505493
"62",1980-05-01,"eddi9",0.817731249332428
"63",1980-05-01,"eddi9",0.388192541069455
"64",1980-05-01,"eddi9",-1.35322937186883
"65",1980-05-01,"eddi9",-1.06629450754686
"66",1980-05-01,"eddi9",-0.399871312909656
"67",1980-05-01,"eddi9",-0.429956592418052
"68",1980-05-01,"eddi9",0.941079004244371
"69",1980-05-01,"eddi9",-0.103486156463623
"7",1980-05-01,"eddi9",-0.168537449836731
"70",1980-05-01,"eddi9",0.874279967376164
"71",1980-05-01,"eddi9",-0.039419728776683
"72",1980-05-01,"eddi9",0.962580781843927
"73",1980-05-01,"eddi9",0.713171462217967
"76",1980-05-01,"eddi9",-0.0340657234191895
"77",1980-05-01,"eddi9",0.332157492637634
"78",1980-05-01,"eddi9",0.142302031318347
"79",1980-05-01,"eddi9",0.100052783886592
"8",1980-05-01,"eddi9",-0.586252671976884
"80",1980-05-01,"eddi9",-0.0027941031889482
"9",1980-05-01,"eddi9",-0.271002376079559
"1",1980-06-01,"eddi9",-1.17798919115609
"10",1980-06-01,"eddi9",-0.753035974853179
"11",1980-06-01,"eddi9",0.0150340270996094
"12",1980-06-01,"eddi9",-0.129065270607288
"13",1980-06-01,"eddi9",-0.0341944164699978
"14",1980-06-01,"eddi9",-0.585078457127447
"15",1980-06-01,"eddi9",-0.382038569450378
"16",1980-06-01,"eddi9",-0.216107259194056
"17",1980-06-01,"eddi9",-0.781041847914457
"18",1980-06-01,"eddi9",-0.466411522456578
"19",1980-06-01,"eddi9",-0.779199507771706
"2",1980-06-01,"eddi9",-1.29946266015371
"20",1980-06-01,"eddi9",0.470493275385637
"21",1980-06-01,"eddi9",0.456144088506699
"22",1980-06-01,"eddi9",0.287614017724991
"23",1980-06-01,"eddi9",-0.231035168965658
"24",1980-06-01,"eddi9",0.0178930064042409
"25",1980-06-01,"eddi9",0.185142908777509
"26",1980-06-01,"eddi9",0.165851839383443
"27",1980-06-01,"eddi9",0.372722908854485
"28",1980-06-01,"eddi9",0.154916372564104
"29",1980-06-01,"eddi9",-0.0129856084074293
"3",1980-06-01,"eddi9",-0.85460005384503
"30",1980-06-01,"eddi9",-0.549663063726927
"31",1980-06-01,"eddi9",-0.667515868941943
"32",1980-06-01,"eddi9",-1.53024220152905
"33",1980-06-01,"eddi9",-1.85561694417681
"34",1980-06-01,"eddi9",-1.89865554571152
"35",1980-06-01,"eddi9",0.216808578547309
"36",1980-06-01,"eddi9",-0.000260770320892334
"37",1980-06-01,"eddi9",0.461167931556702
"38",1980-06-01,"eddi9",0.492523680130641
"39",1980-06-01,"eddi9",0.372992368844839
"4",1980-06-01,"eddi9",-0.410258849461873
"40",1980-06-01,"eddi9",0.397305993045249
"41",1980-06-01,"eddi9",0.370919778943062
"42",1980-06-01,"eddi9",0.369017996571281
"43",1980-06-01,"eddi9",-0.25034827273339
"44",1980-06-01,"eddi9",-1.86006195396185
"45",1980-06-01,"eddi9",0.51441378891468
"47",1980-06-01,"eddi9",-0.434516658043039
"48",1980-06-01,"eddi9",0.00722701549530029
"49",1980-06-01,"eddi9",-1.002490603365
"5",1980-06-01,"eddi9",-0.903687074780464
"50",1980-06-01,"eddi9",-0.965185039573246
"51",1980-06-01,"eddi9",-0.144314366579056
"52",1980-06-01,"eddi9",0.379697150654263
"53",1980-06-01,"eddi9",-0.3536411183221
"54",1980-06-01,"eddi9",-1.28871518373489
"55",1980-06-01,"eddi9",-1.72577256212632
"56",1980-06-01,"eddi9",-1.10116269333022
"57",1980-06-01,"eddi9",-1.45786758512259
"58",1980-06-01,"eddi9",-1.1075946778059
"59",1980-06-01,"eddi9",0.275867552984329
"6",1980-06-01,"eddi9",-1.04348046332598
"60",1980-06-01,"eddi9",0.0598906588554382
"61",1980-06-01,"eddi9",-0.455498799681664
"62",1980-06-01,"eddi9",0.414337739944458
"63",1980-06-01,"eddi9",-0.0112221373452081
"64",1980-06-01,"eddi9",-1.56851966040475
"65",1980-06-01,"eddi9",-1.18976308239831
"66",1980-06-01,"eddi9",-0.65544139345487
"67",1980-06-01,"eddi9",-0.733196210216832
"68",1980-06-01,"eddi9",0.435920569029721
"69",1980-06-01,"eddi9",-0.612333691120148
"7",1980-06-01,"eddi9",-0.408351588249207
"70",1980-06-01,"eddi9",0.535572707653046
"71",1980-06-01,"eddi9",-0.492232172385506
"72",1980-06-01,"eddi9",0.628607547945446
"73",1980-06-01,"eddi9",0.365255951881409
"76",1980-06-01,"eddi9",-0.103089928627014
"77",1980-06-01,"eddi9",-0.147158145904541
"78",1980-06-01,"eddi9",-0.379940037926038
"79",1980-06-01,"eddi9",-0.0635938942432404
"8",1980-06-01,"eddi9",-0.731026271979014
"80",1980-06-01,"eddi9",-0.239467252384533
"9",1980-06-01,"eddi9",-0.504335820674896
"1",1980-07-01,"eddi9",-1.02391222095102
"10",1980-07-01,"eddi9",-0.456094831228256
"11",1980-07-01,"eddi9",0.190886168479919
"12",1980-07-01,"eddi9",0.135694757486001
"13",1980-07-01,"eddi9",0.104389005237155
"14",1980-07-01,"eddi9",-0.303756537644759
"15",1980-07-01,"eddi9",-0.1450643658638
"16",1980-07-01,"eddi9",-0.0517618556817373
"17",1980-07-01,"eddi9",-0.499407678097486
"18",1980-07-01,"eddi9",-0.194818070956639
"19",1980-07-01,"eddi9",-0.391218762008511
"2",1980-07-01,"eddi9",-1.25313978989919
"20",1980-07-01,"eddi9",0.644765762182382
"21",1980-07-01,"eddi9",0.713549339771271
"22",1980-07-01,"eddi9",0.535451700290044
"23",1980-07-01,"eddi9",-0.0537537018458049
"24",1980-07-01,"eddi9",0.445039386550585
"25",1980-07-01,"eddi9",0.464251160621643
"26",1980-07-01,"eddi9",0.29232652982076
"27",1980-07-01,"eddi9",0.59521409124136
"28",1980-07-01,"eddi9",0.292793730894725
"29",1980-07-01,"eddi9",0.0652108107294355
"3",1980-07-01,"eddi9",-0.710937086379889
"30",1980-07-01,"eddi9",-0.564436614513397
"31",1980-07-01,"eddi9",-0.625132868687312
"32",1980-07-01,"eddi9",-1.27172980183049
"33",1980-07-01,"eddi9",-1.90550013950893
"34",1980-07-01,"eddi9",-1.77126525640488
"35",1980-07-01,"eddi9",0.535153557272518
"36",1980-07-01,"eddi9",0.133666117986043
"37",1980-07-01,"eddi9",0.588641769745771
"38",1980-07-01,"eddi9",0.517038278281689
"39",1980-07-01,"eddi9",0.46365283544247
"4",1980-07-01,"eddi9",-0.315425205230713
"40",1980-07-01,"eddi9",0.377410852327579
"41",1980-07-01,"eddi9",0.345070078969002
"42",1980-07-01,"eddi9",0.379886535080996
"43",1980-07-01,"eddi9",-0.13440552726388
"44",1980-07-01,"eddi9",-1.75994721055031
"45",1980-07-01,"eddi9",0.565788716077805
"47",1980-07-01,"eddi9",-0.24976161430622
"48",1980-07-01,"eddi9",0.132334184646606
"49",1980-07-01,"eddi9",-0.850039590150118
"5",1980-07-01,"eddi9",-0.805703297257423
"50",1980-07-01,"eddi9",-0.765904539161258
"51",1980-07-01,"eddi9",0.0488719165325165
"52",1980-07-01,"eddi9",0.479486664136251
"53",1980-07-01,"eddi9",-0.114553515400205
"54",1980-07-01,"eddi9",-1.05664758880933
"55",1980-07-01,"eddi9",-1.40732524544001
"56",1980-07-01,"eddi9",-0.871720850467682
"57",1980-07-01,"eddi9",-1.31491786986589
"58",1980-07-01,"eddi9",-0.953817990422249
"59",1980-07-01,"eddi9",0.333518590245928
"6",1980-07-01,"eddi9",-0.917411103844643
"60",1980-07-01,"eddi9",0.17023868560791
"61",1980-07-01,"eddi9",-0.284303724765778
"62",1980-07-01,"eddi9",0.42349995136261
"63",1980-07-01,"eddi9",0.0889925161997477
"64",1980-07-01,"eddi9",-1.33871414710064
"65",1980-07-01,"eddi9",-1.12675560785062
"66",1980-07-01,"eddi9",-0.390012499358919
"67",1980-07-01,"eddi9",-0.517199805459461
"68",1980-07-01,"eddi9",0.392001986503601
"69",1980-07-01,"eddi9",-0.48233208656311
"7",1980-07-01,"eddi9",-0.344490665197372
"70",1980-07-01,"eddi9",0.557339021137783
"71",1980-07-01,"eddi9",-0.439056077729101
"72",1980-07-01,"eddi9",0.617282014754083
"73",1980-07-01,"eddi9",0.39195442199707
"76",1980-07-01,"eddi9",-0.172659754753113
"77",1980-07-01,"eddi9",0.00200778245925903
"78",1980-07-01,"eddi9",-0.209080894788106
"79",1980-07-01,"eddi9",0.0242519279321035
"8",1980-07-01,"eddi9",-0.432382134099801
"80",1980-07-01,"eddi9",-0.0287065180865201
"9",1980-07-01,"eddi9",-0.340189027786255
"1",1980-08-01,"eddi9",-1.12504698590534
"10",1980-08-01,"eddi9",-0.454254911226385
"11",1980-08-01,"eddi9",0.418027148246765
"12",1980-08-01,"eddi9",0.210180734976744
"13",1980-08-01,"eddi9",0.205150074428982
"14",1980-08-01,"eddi9",-0.243885263152744
"15",1980-08-01,"eddi9",-0.131498110294342
"16",1980-08-01,"eddi9",-0.0108481844266256
"17",1980-08-01,"eddi9",-0.414180393517017
"18",1980-08-01,"eddi9",-0.144467285701207
"19",1980-08-01,"eddi9",-0.307052665827226
"2",1980-08-01,"eddi9",-1.32205659548442
"20",1980-08-01,"eddi9",0.775806743365068
"21",1980-08-01,"eddi9",0.867966908216476
"22",1980-08-01,"eddi9",0.652533108989398
"23",1980-08-01,"eddi9",0.205448261896769
"24",1980-08-01,"eddi9",0.552920624613762
"25",1980-08-01,"eddi9",0.551781973668507
"26",1980-08-01,"eddi9",0.465210767587026
"27",1980-08-01,"eddi9",0.668817847967148
"28",1980-08-01,"eddi9",0.408614178498586
"29",1980-08-01,"eddi9",0.125841890062605
"3",1980-08-01,"eddi9",-0.654960989952087
"30",1980-08-01,"eddi9",-0.726355816188611
"31",1980-08-01,"eddi9",-0.801831141114235
"32",1980-08-01,"eddi9",-1.55390228095808
"33",1980-08-01,"eddi9",-1.97267556190491
"34",1980-08-01,"eddi9",-1.9836073756218
"35",1980-08-01,"eddi9",0.642646512564491
"36",1980-08-01,"eddi9",0.235201050837835
"37",1980-08-01,"eddi9",0.661012639017666
