"district","year","prcp","tavg","tmax","tmin","pdsi","aet","pet","soilm","swe","spi1","spi3","spi6","spi9","spi12","eddi1","eddi3","eddi6","eddi9","eddi12"
10,"1991",32.8572009291522,12.2741666666667,21.1783333333333,3.37,0.802319976771196,31.2889663182346,103.830226480836,1.26033681765389,497.2,0.000514626156340375,0.183438293329124,0.390827376575968,0.625506446418981,0.92622114206726,0.115054720464875,0.234217589976741,0.3331011120303,0.265766164251402,0.20239871871822
10,"1992",33.5662891986062,11.9733333333333,20.64,3.30666666666667,1.44200348432056,31.8836236933798,100.274128919861,2.09396051103368,771.1,0.00902323655506149,0.397017903113967,0.521048110896773,0.681416899788878,0.753986722813901,-0.26040918467676,-0.509563365987703,-0.506687625220009,-0.399299627425623,-0.272694634017991
10,"1993",29.9893147502904,10.7783333333333,19.2758333333333,2.28083333333333,1.63274390243903,28.4858304297329,92.5358013937282,2.14256678281069,759.8,0.17654835446357,-0.0670146279061045,0.0260924379751426,0.153816022208644,0.212493557190674,-0.223576227969982,-0.290986623688071,-0.500411312077559,-0.643829574187597,-0.679177189866702
10,"1994",31.8397793263647,12.2991666666667,21.3825,3.21583333333333,0.880592334494774,30.3201509872242,99.9011904761906,1.60824622531939,765.4,0.123257762434475,0.191702750451035,0.203632533049332,0.0379089664861691,-0.0507894851149067,0.254233530777342,0.214980047999644,0.282657756086658,0.261253163510678,0.0664259715407501
10,"1995",37.2529907084785,12.06,20.8258333333333,3.29416666666667,1.46849012775842,34.9296167247387,96.5271196283391,1.9753774680604,890.5,0.232645074662632,0.50569864726171,0.954864356238727,0.91723887305486,0.792746824089062,-0.313186785607945,-0.273338606398479,-0.116772458687717,0.142146133178589,0.283230909237675
10,"1996",32.0352787456446,12.7733333333333,21.705,3.84166666666667,-0.174776422764227,30.512543554007,103.293263646922,1.05270034843206,452.6,-0.00296018209403816,-0.234981378793209,-0.310644606758836,0.0794627329117961,0.424905200400552,0.0806463869178987,0.101690781028831,0.110108916665993,-0.133884852131208,-0.300945168324545
10,"1997",40.7972415795587,11.66375,20.3441666666667,2.98333333333333,1.83948896631823,38.6546167247387,94.4798490127758,1.6791231126597,795.8,0.522350058481485,0.704179322804454,0.761079637938363,0.872311767581831,0.86280082112552,-0.755592327930178,-0.888935308099962,-0.955124805517056,-0.833148445568833,-0.680625224668605
10,"1998",33.3313298490127,11.76,20.2758333333333,3.24416666666667,3.59,31.6575783972125,92.6121080139374,2.58797909407666,814.6,0.138396842865544,0.467056255326085,0.909207046654841,1.24757282329683,1.57342535051893,-0.921096776484273,-1.37969282926882,-1.73793313199399,-1.91046438205476,-1.98006572442896
10,"1999",37.2439024390244,12.3995833333333,21.2458333333333,3.55333333333333,1.48263066202091,35.3792392566783,101.752090592335,1.52311265969802,582.1,0.165887159955135,0.505333743749532,0.785275523104219,0.783042150029773,0.744304378741498,-0.330262783403489,-0.447992921313819,-0.500778118038879,-0.607344582530797,-0.870789824017122
10,"2000",27.8933797909408,13.50125,22.7908333333333,4.21166666666667,-1.58253484320557,26.5368757259001,111.054268292683,1.11283391405343,539.6,-0.0533044789148611,-0.281053783043083,-0.124274966757896,0.226974762032561,0.490856952377981,0.695424524154149,0.70931710901798,0.535144453247388,0.274624274641859,0.0794245440001581
