"district","date","variable","value"
"60",1980-01-01,"eddi1",-0.23042941570282
"61",1980-01-01,"eddi1",-0.756367862224579
"62",1980-01-01,"eddi1",1.00638956785202
"63",1980-01-01,"eddi1",-0.273794273535411
"64",1980-01-01,"eddi1",-0.508051647215473
"65",1980-01-01,"eddi1",0.0726208783159352
"66",1980-01-01,"eddi1",0.505670169989268
"67",1980-01-01,"eddi1",0.644751739663047
"68",1980-01-01,"eddi1",0.487210555510087
"69",1980-01-01,"eddi1",-0.386401164531708
"7",1980-01-01,"eddi1",0.97495202422142
"70",1980-01-01,"eddi1",0.730486733572824
"71",1980-01-01,"eddi1",0.420101484526759
"72",1980-01-01,"eddi1",0.513187860449155
"73",1980-01-01,"eddi1",0.292644858360291
"76",1980-01-01,"eddi1",0.711282074451447
"77",1980-01-01,"eddi1",0.900848925113678
"78",1980-01-01,"eddi1",0.995551839470863
"79",1980-01-01,"eddi1",1.35578938325246
"8",1980-01-01,"eddi1",0.382797919213772
"80",1980-01-01,"eddi1",1.15402699600567
"9",1980-01-01,"eddi1",1.0694167971611
"1",1980-02-01,"eddi1",-1.47575745543813
"10",1980-02-01,"eddi1",-1.2932113829781
"11",1980-02-01,"eddi1",-0.791820304393768
"12",1980-02-01,"eddi1",-0.229044674298702
"13",1980-02-01,"eddi1",-0.237184617254469
"14",1980-02-01,"eddi1",-1.1215797274009
"15",1980-02-01,"eddi1",-1.0408423602581
"16",1980-02-01,"eddi1",-0.797102068861326
"17",1980-02-01,"eddi1",-1.16213742941618
"18",1980-02-01,"eddi1",-0.832965212208884
"19",1980-02-01,"eddi1",-0.951317796901781
"2",1980-02-01,"eddi1",-1.8529393196106
"20",1980-02-01,"eddi1",-0.361796496770321
"21",1980-02-01,"eddi1",-0.142791014909744
"22",1980-02-01,"eddi1",-0.368577222029368
"23",1980-02-01,"eddi1",-0.654862310489019
"24",1980-02-01,"eddi1",0.219147632519404
"25",1980-02-01,"eddi1",-0.0690294461590903
"26",1980-02-01,"eddi1",-0.735876154899597
"27",1980-02-01,"eddi1",-0.122559174895287
"28",1980-02-01,"eddi1",-0.973385536008411
"29",1980-02-01,"eddi1",-1.38711791804859
"3",1980-02-01,"eddi1",-2.0387786951932
"30",1980-02-01,"eddi1",-1.47636270523071
"31",1980-02-01,"eddi1",-1.75132220983505
"32",1980-02-01,"eddi1",-1.32198260646117
"33",1980-02-01,"eddi1",-2.03008091449738
"34",1980-02-01,"eddi1",-1.52339541912079
"35",1980-02-01,"eddi1",0.288489257588106
"36",1980-02-01,"eddi1",-1.02140917380651
"37",1980-02-01,"eddi1",-0.166455724660088
"38",1980-02-01,"eddi1",-0.38997245579958
"39",1980-02-01,"eddi1",0.284838685622582
"4",1980-02-01,"eddi1",-1.78368672529856
"40",1980-02-01,"eddi1",-0.0169535889858153
"41",1980-02-01,"eddi1",0.150317579507828
"42",1980-02-01,"eddi1",0.320809667760676
"43",1980-02-01,"eddi1",-0.218765477649868
"44",1980-02-01,"eddi1",-0.671794436872005
"45",1980-02-01,"eddi1",0.33865849673748
"47",1980-02-01,"eddi1",-1.70728864340947
"48",1980-02-01,"eddi1",-1.68407526016235
"49",1980-02-01,"eddi1",-1.39524847827852
"5",1980-02-01,"eddi1",-1.73587848246098
"50",1980-02-01,"eddi1",-1.44726914829678
"51",1980-02-01,"eddi1",-1.36709795594215
"52",1980-02-01,"eddi1",-0.202005604902903
"53",1980-02-01,"eddi1",-0.450762931789671
"54",1980-02-01,"eddi1",-0.964699770013491
"55",1980-02-01,"eddi1",-0.492585234344006
"56",1980-02-01,"eddi1",-0.730389024530138
"57",1980-02-01,"eddi1",-1.23339731246233
"58",1980-02-01,"eddi1",-1.39806936383247
"59",1980-02-01,"eddi1",-0.859085207893735
"6",1980-02-01,"eddi1",-1.68564879894257
"60",1980-02-01,"eddi1",-0.350693292617798
"61",1980-02-01,"eddi1",-0.281005889177322
"62",1980-02-01,"eddi1",-0.671022350788116
"63",1980-02-01,"eddi1",0.0891795555750529
"64",1980-02-01,"eddi1",-1.66244046785394
"65",1980-02-01,"eddi1",-1.23919064107567
"66",1980-02-01,"eddi1",-0.796436842944887
"67",1980-02-01,"eddi1",-1.03896852884744
"68",1980-02-01,"eddi1",-0.374679847197099
"69",1980-02-01,"eddi1",-0.949060583114624
"7",1980-02-01,"eddi1",-1.5271519780159
"70",1980-02-01,"eddi1",0.432927353041513
"71",1980-02-01,"eddi1",-1.1679674335148
"72",1980-02-01,"eddi1",0.479740420977275
"73",1980-02-01,"eddi1",0.365255951881409
"76",1980-02-01,"eddi1",-2.08748626708984
"77",1980-02-01,"eddi1",-1.55249594151974
"78",1980-02-01,"eddi1",-1.87271986405055
"79",1980-02-01,"eddi1",-0.685693780581156
"8",1980-02-01,"eddi1",-1.4334734082222
"80",1980-02-01,"eddi1",-1.01605588197708
"9",1980-02-01,"eddi1",-1.55066337585449
"1",1980-03-01,"eddi1",-0.807765623902887
"10",1980-03-01,"eddi1",-0.14518577561659
"11",1980-03-01,"eddi1",0.326471319198608
"12",1980-03-01,"eddi1",0.459873124575004
"13",1980-03-01,"eddi1",0.62641566991806
"14",1980-03-01,"eddi1",-0.0788616667623105
"15",1980-03-01,"eddi1",0.142223620414734
"16",1980-03-01,"eddi1",0.384544283151627
"17",1980-03-01,"eddi1",-0.31266820281744
"18",1980-03-01,"eddi1",0.177299686840602
"19",1980-03-01,"eddi1",-0.111902944895686
"2",1980-03-01,"eddi1",-1.03666083812714
"20",1980-03-01,"eddi1",0.742366103025583
"21",1980-03-01,"eddi1",1.18275170326233
"22",1980-03-01,"eddi1",1.15286237001419
"23",1980-03-01,"eddi1",0.285904057820638
"24",1980-03-01,"eddi1",1.00119528671106
"25",1980-03-01,"eddi1",0.822861526693617
"26",1980-03-01,"eddi1",0.565270674228668
"27",1980-03-01,"eddi1",0.945325374603271
"28",1980-03-01,"eddi1",0.142930540773604
"29",1980-03-01,"eddi1",-0.288119418280465
"3",1980-03-01,"eddi1",-0.672635311430151
"30",1980-03-01,"eddi1",-0.735637275796188
"31",1980-03-01,"eddi1",-1.08085584640503
"32",1980-03-01,"eddi1",-0.685337003908659
"33",1980-03-01,"eddi1",-1.85786485671997
"34",1980-03-01,"eddi1",-1.18746199607849
"35",1980-03-01,"eddi1",1.03782613137189
"36",1980-03-01,"eddi1",0.433809146285057
"37",1980-03-01,"eddi1",0.245925608803244
"38",1980-03-01,"eddi1",0.190263405442238
"39",1980-03-01,"eddi1",0.226285952788133
"4",1980-03-01,"eddi1",-0.070663595199585
"40",1980-03-01,"eddi1",0.629634163728574
"41",1980-03-01,"eddi1",0.830689802765846
"42",1980-03-01,"eddi1",1.08964092081243
"43",1980-03-01,"eddi1",-0.0269201518967748
"44",1980-03-01,"eddi1",-1.1344583272934
"45",1980-03-01,"eddi1",-0.0143789350986481
"47",1980-03-01,"eddi1",0.0928472732675487
"48",1980-03-01,"eddi1",0.229989719390869
"49",1980-03-01,"eddi1",-0.896544011309743
"5",1980-03-01,"eddi1",-0.446099452674389
"50",1980-03-01,"eddi1",0.115229235755073
"51",1980-03-01,"eddi1",0.689666810631752
"52",1980-03-01,"eddi1",0.255302309989929
"53",1980-03-01,"eddi1",0.0251266360282898
"54",1980-03-01,"eddi1",-0.323877920707067
"55",1980-03-01,"eddi1",-1.60002480695645
"56",1980-03-01,"eddi1",-0.847190622772489
"57",1980-03-01,"eddi1",-0.31755069643259
"58",1980-03-01,"eddi1",-0.0965522885322571
"59",1980-03-01,"eddi1",0.206635736283802
"6",1980-03-01,"eddi1",-0.452383361756802
"60",1980-03-01,"eddi1",0.380967316627502
"61",1980-03-01,"eddi1",0.389551967382431
"62",1980-03-01,"eddi1",0.340034437179565
"63",1980-03-01,"eddi1",0.740858693917592
"64",1980-03-01,"eddi1",-1.03879446521097
"65",1980-03-01,"eddi1",-0.93696970229197
"66",1980-03-01,"eddi1",-0.393719974491331
"67",1980-03-01,"eddi1",-0.561662700933379
"68",1980-03-01,"eddi1",0.320050434632735
"69",1980-03-01,"eddi1",0.148155784606934
"7",1980-03-01,"eddi1",0.0777062833309174
"70",1980-03-01,"eddi1",1.27750205993652
"71",1980-03-01,"eddi1",-0.0133311385693757
"72",1980-03-01,"eddi1",0.993472832772467
"73",1980-03-01,"eddi1",1.1413543621699
"76",1980-03-01,"eddi1",-0.103089928627014
"77",1980-03-01,"eddi1",-0.336449906229973
"78",1980-03-01,"eddi1",-1.05542354285717
"79",1980-03-01,"eddi1",0.504300157229106
"8",1980-03-01,"eddi1",-0.0789375752210617
"80",1980-03-01,"eddi1",0.47466906634244
"9",1980-03-01,"eddi1",0.124021100997925
"1",1980-04-01,"eddi1",-1.41545799592646
"10",1980-04-01,"eddi1",-0.661305602859048
"11",1980-04-01,"eddi1",-0.922643985748291
"12",1980-04-01,"eddi1",-0.138418955680652
"13",1980-04-01,"eddi1",0.166025585598416
"14",1980-04-01,"eddi1",-0.406024300533792
"15",1980-04-01,"eddi1",-0.121080005168915
"16",1980-04-01,"eddi1",0.198837369680405
"17",1980-04-01,"eddi1",-0.604167427867651
"18",1980-04-01,"eddi1",0.024616003036499
"19",1980-04-01,"eddi1",-0.285772936684745
"2",1980-04-01,"eddi1",-1.48995305697123
"20",1980-04-01,"eddi1",-0.117801047288455
"21",1980-04-01,"eddi1",0.631295645236969
"22",1980-04-01,"eddi1",0.325954899191856
"23",1980-04-01,"eddi1",-0.910231765111287
"24",1980-04-01,"eddi1",0.606521377960841
"25",1980-04-01,"eddi1",0.0499591316495623
"26",1980-04-01,"eddi1",-0.634669407208761
"27",1980-04-01,"eddi1",0.101240523159504
"28",1980-04-01,"eddi1",-1.15220187438859
"29",1980-04-01,"eddi1",-0.72269081217902
"3",1980-04-01,"eddi1",-1.18963740630583
"30",1980-04-01,"eddi1",-1.50707835900156
"31",1980-04-01,"eddi1",-1.56822307904561
"32",1980-04-01,"eddi1",-1.91829154365941
"33",1980-04-01,"eddi1",-2.08748626708984
"34",1980-04-01,"eddi1",-2.08748626708984
"35",1980-04-01,"eddi1",0.716993913931005
"36",1980-04-01,"eddi1",-1.00418672462304
"37",1980-04-01,"eddi1",-0.0941575099440182
"38",1980-04-01,"eddi1",-0.6346492121617
"39",1980-04-01,"eddi1",0.0353151284731351
"4",1980-04-01,"eddi1",-0.929256558418274
"40",1980-04-01,"eddi1",-0.596172616249178
"41",1980-04-01,"eddi1",-0.336635038256645
"42",1980-04-01,"eddi1",-0.642319175330075
"43",1980-04-01,"eddi1",-0.475093057379127
"44",1980-04-01,"eddi1",-1.85242035388947
"45",1980-04-01,"eddi1",0.105196043848991
"47",1980-04-01,"eddi1",-1.26112482876613
"48",1980-04-01,"eddi1",-0.645966577529907
"49",1980-04-01,"eddi1",-1.17925533372909
"5",1980-04-01,"eddi1",-1.07119422405958
"50",1980-04-01,"eddi1",-1.8372452656428
"51",1980-04-01,"eddi1",-0.558027669787407
"52",1980-04-01,"eddi1",-0.45485219028261
"53",1980-04-01,"eddi1",-1.0091161429882
"54",1980-04-01,"eddi1",-1.56743616859118
"55",1980-04-01,"eddi1",-0.735991733769576
"56",1980-04-01,"eddi1",-0.307818191392081
"57",1980-04-01,"eddi1",-2.03725658357143
"58",1980-04-01,"eddi1",-2.00711877346039
"59",1980-04-01,"eddi1",-1.2944246899514
"6",1980-04-01,"eddi1",-1.1265564262867
"60",1980-04-01,"eddi1",-0.711482741832733
"61",1980-04-01,"eddi1",-0.85198962688446
"62",1980-04-01,"eddi1",-1.29638292789459
"63",1980-04-01,"eddi1",-0.745617747306824
"64",1980-04-01,"eddi1",-1.68564879894257
"65",1980-04-01,"eddi1",-1.57784336263483
"66",1980-04-01,"eddi1",-0.394573960039351
"67",1980-04-01,"eddi1",-0.663501960200232
"68",1980-04-01,"eddi1",-0.750228215347637
"69",1980-04-01,"eddi1",-1.28942769765854
"7",1980-04-01,"eddi1",-0.937439197301865
"70",1980-04-01,"eddi1",-0.0833687271390642
"71",1980-04-01,"eddi1",-1.43924343585968
"72",1980-04-01,"eddi1",-0.00928088029225667
"73",1980-04-01,"eddi1",-0.267450054486593
"76",1980-04-01,"eddi1",-0.90163654088974
"77",1980-04-01,"eddi1",-0.530580967664719
"78",1980-04-01,"eddi1",-1.30808947483699
"79",1980-04-01,"eddi1",0.24883238474528
"8",1980-04-01,"eddi1",-0.861656757692496
"80",1980-04-01,"eddi1",-0.625361968170513
"9",1980-04-01,"eddi1",-0.906018531322479
"1",1980-05-01,"eddi1",-0.924596093049863
"10",1980-05-01,"eddi1",-0.978637818027945
"11",1980-05-01,"eddi1",-0.809343085289001
"12",1980-05-01,"eddi1",-0.982751134114388
"13",1980-05-01,"eddi1",-0.962239397896661
"14",1980-05-01,"eddi1",-0.991750354352205
"15",1980-05-01,"eddi1",-0.97799614071846
"16",1980-05-01,"eddi1",-0.983450397849083
"17",1980-05-01,"eddi1",-1.06532789766788
"18",1980-05-01,"eddi1",-1.08080911636353
"19",1980-05-01,"eddi1",-1.25889266267115
"2",1980-05-01,"eddi1",-0.98655591805776
"20",1980-05-01,"eddi1",-0.274808943271637
"21",1980-05-01,"eddi1",-0.56601482629776
"22",1980-05-01,"eddi1",-0.628056113918622
"23",1980-05-01,"eddi1",-1.03751359581947
"24",1980-05-01,"eddi1",-0.995932792623838
"25",1980-05-01,"eddi1",-0.850022103105273
"26",1980-05-01,"eddi1",-0.686454006036123
"27",1980-05-01,"eddi1",-0.547271743416786
"28",1980-05-01,"eddi1",-0.436327940887875
"29",1980-05-01,"eddi1",-0.476015256983893
"3",1980-05-01,"eddi1",-0.576645684964729
"30",1980-05-01,"eddi1",-0.581456287911064
"31",1980-05-01,"eddi1",-0.701597024997075
"32",1980-05-01,"eddi1",-1.44808385246678
"33",1980-05-01,"eddi1",-1.757101723126
"34",1980-05-01,"eddi1",-1.65451158285141
"35",1980-05-01,"eddi1",-0.855774048496695
"36",1980-05-01,"eddi1",-0.896760826309522
"37",1980-05-01,"eddi1",0.316009780939888
"38",1980-05-01,"eddi1",0.0526097863912582
"39",1980-05-01,"eddi1",0.0200889202264639
"4",1980-05-01,"eddi1",-0.413299039999644
"40",1980-05-01,"eddi1",-0.0458596159772175
"41",1980-05-01,"eddi1",0.0262468904256821
"42",1980-05-01,"eddi1",-0.11073887348175
"43",1980-05-01,"eddi1",-0.608167184516788
"44",1980-05-01,"eddi1",-1.9311743631959
"45",1980-05-01,"eddi1",0.237351581454277
"47",1980-05-01,"eddi1",-1.24905746353084
"48",1980-05-01,"eddi1",-0.368964099884033
"49",1980-05-01,"eddi1",-1.05905701033771
"5",1980-05-01,"eddi1",-1.04308091849089
"50",1980-05-01,"eddi1",-1.97206527656979
"51",1980-05-01,"eddi1",-1.14796032905579
"52",1980-05-01,"eddi1",-0.0505184862348768
"53",1980-05-01,"eddi1",-0.741071475403649
"54",1980-05-01,"eddi1",-1.81959462165833
"55",1980-05-01,"eddi1",-1.74612632145484
"56",1980-05-01,"eddi1",-1.25497428434236
"57",1980-05-01,"eddi1",-1.8865675330162
"58",1980-05-01,"eddi1",-1.79009916484356
"59",1980-05-01,"eddi1",-0.156935288792565
"6",1980-05-01,"eddi1",-1.04138493537903
"60",1980-05-01,"eddi1",-0.190241379737854
"61",1980-05-01,"eddi1",-0.784440830349922
"62",1980-05-01,"eddi1",0.088140754699707
"63",1980-05-01,"eddi1",-0.504769298765394
"64",1980-05-01,"eddi1",-0.952580153942108
"65",1980-05-01,"eddi1",-1.05366723344784
"66",1980-05-01,"eddi1",-1.03411544197135
"67",1980-05-01,"eddi1",-0.962601202968005
"68",1980-05-01,"eddi1",0.284502137791027
"69",1980-05-01,"eddi1",-0.892476308345795
"7",1980-05-01,"eddi1",-0.842060244083405
"70",1980-05-01,"eddi1",-0.0438759667532785
"71",1980-05-01,"eddi1",-0.758444311826125
"72",1980-05-01,"eddi1",0.187861065069834
"73",1980-05-01,"eddi1",-0.126461744308472
"76",1980-05-01,"eddi1",-0.542228579521179
"77",1980-05-01,"eddi1",-0.699320048093796
"78",1980-05-01,"eddi1",-0.622950529058774
"79",1980-05-01,"eddi1",-0.983450397849083
"8",1980-05-01,"eddi1",-0.915272183716297
"80",1980-05-01,"eddi1",-1.00080485235561
"9",1980-05-01,"eddi1",-0.923453569412231
"1",1980-06-01,"eddi1",-1.0253517167355
"10",1980-06-01,"eddi1",-0.704436258358114
"11",1980-06-01,"eddi1",-0.895626554489136
"12",1980-06-01,"eddi1",-0.64554029244643
"13",1980-06-01,"eddi1",-0.634669456217024
"14",1980-06-01,"eddi1",-0.651860677677652
"15",1980-06-01,"eddi1",-0.583162903785706
"16",1980-06-01,"eddi1",-0.603630065917969
"17",1980-06-01,"eddi1",-0.767610965669155
"18",1980-06-01,"eddi1",-0.67421680688858
"19",1980-06-01,"eddi1",-0.70574191151833
"2",1980-06-01,"eddi1",-1.09249035517375
"20",1980-06-01,"eddi1",-0.669465711483589
"21",1980-06-01,"eddi1",-0.634404838085175
"22",1980-06-01,"eddi1",-0.704512943824132
"23",1980-06-01,"eddi1",-0.894314583142598
"24",1980-06-01,"eddi1",-0.709539617101351
"25",1980-06-01,"eddi1",-0.634480152811323
"26",1980-06-01,"eddi1",-0.828360172112783
"27",1980-06-01,"eddi1",-0.588179133832455
"28",1980-06-01,"eddi1",-0.88011520769861
"29",1980-06-01,"eddi1",-0.977590424673898
"3",1980-06-01,"eddi1",-1.13337469100952
"30",1980-06-01,"eddi1",-1.59678255884271
"31",1980-06-01,"eddi1",-1.62863566478093
"32",1980-06-01,"eddi1",-1.85124402297171
"33",1980-06-01,"eddi1",-2.08748626708984
"34",1980-06-01,"eddi1",-2.04730252027512
"35",1980-06-01,"eddi1",-0.651524659465341
"36",1980-06-01,"eddi1",-1.22363155086835
"37",1980-06-01,"eddi1",-0.897440910339355
"38",1980-06-01,"eddi1",-0.99220352123181
"39",1980-06-01,"eddi1",-1.20716623159555
"4",1980-06-01,"eddi1",-1.13337469100952
"40",1980-06-01,"eddi1",-0.967399227909925
"41",1980-06-01,"eddi1",-0.836841471493244
"42",1980-06-01,"eddi1",-1.02539444511587
"43",1980-06-01,"eddi1",-1.36050302907825
"44",1980-06-01,"eddi1",-1.57414408922195
"45",1980-06-01,"eddi1",-1.15617479383945
"47",1980-06-01,"eddi1",-1.34216787897307
"48",1980-06-01,"eddi1",-1.24742984771729
"49",1980-06-01,"eddi1",-0.973859659396112
"5",1980-06-01,"eddi1",-1.15119580924511
"50",1980-06-01,"eddi1",-1.60727747281392
"51",1980-06-01,"eddi1",-1.40438582897186
"52",1980-06-01,"eddi1",-1.1230506433381
"53",1980-06-01,"eddi1",-1.37815598079136
"54",1980-06-01,"eddi1",-1.37778849403063
"55",1980-06-01,"eddi1",-1.524444013834
"56",1980-06-01,"eddi1",-1.48894395998546
"57",1980-06-01,"eddi1",-1.65625955164433
"58",1980-06-01,"eddi1",-1.52106901407242
"59",1980-06-01,"eddi1",-1.02640190862474
"6",1980-06-01,"eddi1",-1.13337469100952
"60",1980-06-01,"eddi1",-1.13417132854462
"61",1980-06-01,"eddi1",-1.13337469100952
"62",1980-06-01,"eddi1",-0.863681497573852
"63",1980-06-01,"eddi1",-1.02585733599133
"64",1980-06-01,"eddi1",-1.10834346498762
"65",1980-06-01,"eddi1",-1.02682215697838
"66",1980-06-01,"eddi1",-0.854547700948185
"67",1980-06-01,"eddi1",-0.965892368071788
"68",1980-06-01,"eddi1",-0.952454138885845
"69",1980-06-01,"eddi1",-1.1904022693634
"7",1980-06-01,"eddi1",-1.1904022693634
"70",1980-06-01,"eddi1",-1.10880464315414
"71",1980-06-01,"eddi1",-1.36494296530019
"72",1980-06-01,"eddi1",-0.961089150773154
"73",1980-06-01,"eddi1",-0.974359969298045
"76",1980-06-01,"eddi1",-1.27594363689423
"77",1980-06-01,"eddi1",-0.906532198190689
"78",1980-06-01,"eddi1",-1.25912356873353
"79",1980-06-01,"eddi1",-0.617643768588702
"8",1980-06-01,"eddi1",-0.828449718654156
"80",1980-06-01,"eddi1",-1.03672255711122
"9",1980-06-01,"eddi1",-1.13337469100952
"1",1980-07-01,"eddi1",0.645736402127801
"10",1980-07-01,"eddi1",0.788267405594096
"11",1980-07-01,"eddi1",1.17810822248459
"12",1980-07-01,"eddi1",1.16634824795601
"13",1980-07-01,"eddi1",1.13468778133392
"14",1980-07-01,"eddi1",0.792919037134751
"15",1980-07-01,"eddi1",1.00360381603241
"16",1980-07-01,"eddi1",1.07636814316114
"17",1980-07-01,"eddi1",0.679941381514072
"18",1980-07-01,"eddi1",1.02156645059586
"19",1980-07-01,"eddi1",0.843333002255887
"2",1980-07-01,"eddi1",0.582985190550486
"20",1980-07-01,"eddi1",1.7895557085673
"21",1980-07-01,"eddi1",1.86746242046356
"22",1980-07-01,"eddi1",1.53134902318319
"23",1980-07-01,"eddi1",1.27703446944555
"24",1980-07-01,"eddi1",1.73124108711878
"25",1980-07-01,"eddi1",1.19371851852962
"26",1980-07-01,"eddi1",1.18946268161138
"27",1980-07-01,"eddi1",1.62877285480499
"28",1980-07-01,"eddi1",1.14323072963291
"29",1980-07-01,"eddi1",1.14909848996571
"3",1980-07-01,"eddi1",0.902412475961627
"30",1980-07-01,"eddi1",0.554086741648222
"31",1980-07-01,"eddi1",0.470214356978734
"32",1980-07-01,"eddi1",0.450853906179729
"33",1980-07-01,"eddi1",-0.424714096954891
"34",1980-07-01,"eddi1",-0.0188721001148224
"35",1980-07-01,"eddi1",1.44950296598322
"36",1980-07-01,"eddi1",1.17039135098457
"37",1980-07-01,"eddi1",1.18816319633933
"38",1980-07-01,"eddi1",1.32201182842255
"39",1980-07-01,"eddi1",1.13398002202694
"4",1980-07-01,"eddi1",0.908414602279663
"40",1980-07-01,"eddi1",1.10552268929598
"41",1980-07-01,"eddi1",1.32930395007133
"42",1980-07-01,"eddi1",1.16429033062675
"43",1980-07-01,"eddi1",1.03100427985191
"44",1980-07-01,"eddi1",0.843714646995068
"45",1980-07-01,"eddi1",1.10818598419428
"47",1980-07-01,"eddi1",1.22894540326349
"48",1980-07-01,"eddi1",1.27750205993652
"49",1980-07-01,"eddi1",0.409640749916434
"5",1980-07-01,"eddi1",0.805382184684277
"50",1980-07-01,"eddi1",1.18229254086812
"51",1980-07-01,"eddi1",1.18467277884483
"52",1980-07-01,"eddi1",1.23142784171634
"53",1980-07-01,"eddi1",1.2149800998824
"54",1980-07-01,"eddi1",0.994807894031207
"55",1980-07-01,"eddi1",0.61898914227883
"56",1980-07-01,"eddi1",0.730167814663478
"57",1980-07-01,"eddi1",0.932903133332729
"58",1980-07-01,"eddi1",1.06236055493355
"59",1980-07-01,"eddi1",1.08841552337011
"6",1980-07-01,"eddi1",0.741108879446983
"60",1980-07-01,"eddi1",1.12449458360672
"61",1980-07-01,"eddi1",1.01187324523926
"62",1980-07-01,"eddi1",1.17505101203918
"63",1980-07-01,"eddi1",1.03379258844588
"64",1980-07-01,"eddi1",0.404416561126709
"65",1980-07-01,"eddi1",0.315974150643204
"66",1980-07-01,"eddi1",0.54377783007092
"67",1980-07-01,"eddi1",0.600381914022806
"68",1980-07-01,"eddi1",1.37137758731842
"69",1980-07-01,"eddi1",0.88623526096344
"7",1980-07-01,"eddi1",0.881172275543213
"70",1980-07-01,"eddi1",1.27750205993652
"71",1980-07-01,"eddi1",0.819291306578595
"72",1980-07-01,"eddi1",1.210361952583
"73",1980-07-01,"eddi1",1.27750205993652
"76",1980-07-01,"eddi1",1.13468778133392
"77",1980-07-01,"eddi1",0.972805693745613
"78",1980-07-01,"eddi1",0.979451278845469
"79",1980-07-01,"eddi1",1.06418054799239
"8",1980-07-01,"eddi1",0.854559111098448
"80",1980-07-01,"eddi1",1.15254493735053
"9",1980-07-01,"eddi1",0.906602323055267
"1",1980-08-01,"eddi1",0.695189840909911
"10",1980-08-01,"eddi1",0.706191807985306
"11",1980-08-01,"eddi1",1.88296006202698
"12",1980-08-01,"eddi1",1.43290719160667
"13",1980-08-01,"eddi1",1.53117871284485
"14",1980-08-01,"eddi1",0.80649466359097
"15",1980-08-01,"eddi1",1.13397438526154
"16",1980-08-01,"eddi1",1.51747054855029
"17",1980-08-01,"eddi1",0.744610310345888
"18",1980-08-01,"eddi1",1.59100430352347
"19",1980-08-01,"eddi1",1.19546519736854
"2",1980-08-01,"eddi1",0.594990758101145
"20",1980-08-01,"eddi1",1.85793059911483
"21",1980-08-01,"eddi1",1.92488348484039
"22",1980-08-01,"eddi1",1.87991372744242
"23",1980-08-01,"eddi1",1.71046732266744
"24",1980-08-01,"eddi1",1.43792873620987
"25",1980-08-01,"eddi1",1.79863280909402
"26",1980-08-01,"eddi1",2.06660717328389
"27",1980-08-01,"eddi1",1.85320118069649
"28",1980-08-01,"eddi1",1.86855636702643
"29",1980-08-01,"eddi1",1.55858872617994
"3",1980-08-01,"eddi1",1.36669283924681
"30",1980-08-01,"eddi1",0.84105416348106
"31",1980-08-01,"eddi1",0.864835023880005
"32",1980-08-01,"eddi1",0.00189425443348132
"33",1980-08-01,"eddi1",-0.229153956685747
"34",1980-08-01,"eddi1",0.0349747657775879
